Id,preco,fold,previsao_correspondencia,catboost_alpha_1.00,catboost_alpha_1.50
4630,690000.0,1,,571863.7670506604,563895.095297291
4631,3600000.0,2,3800000.0,2356904.9150772667,2035691.0800342883
4632,1250000.0,2,1250000.0,1159438.960858164,1147465.795243286
4633,550000.0,1,,415413.7794582517,379262.51132555044
4634,750000.0,4,785000.0,918430.0788989082,925188.2860714374
4635,600000.0,2,,384259.4841907005,368425.5579577375
4636,200000.0,2,,376036.8493790332,366865.87162266026
4637,1495000.0,5,,1175135.0017090738,1132042.31519821
4638,690000.0,4,,517500.1732520845,506738.9027415658
4639,1300000.0,4,,899713.009642019,762297.9685905278
4640,606900.0,2,,463586.5766548741,456419.4524978758
4641,912000.0,3,1050000.0,890796.2903837991,906127.1075014117
4642,790000.0,3,,1068875.999467227,1044305.8458041725
4643,720000.0,4,710000.0,648298.8968916121,643870.1667576593
4644,2100000.0,5,,1496715.9062134367,1339665.460060002
4645,370000.0,2,306000.0,288438.29608647176,293753.18275492714
4646,831000.0,2,830000.0,621659.8816579041,613549.6092237417
4647,1550000.0,4,,1696829.3816068189,1506858.1842987211
4648,645000.0,2,,497154.23326270224,491629.8396013273
4649,319604.0,1,331685.0,361490.74811907636,353532.41516717046
4650,1290000.0,1,,1094253.5913009825,1062973.1151415338
4651,480000.0,2,471450.0,409690.0889276856,412611.12958852266
4652,360000.0,1,355000.0,347994.03931467945,342662.3771584062
4653,246000.0,1,,215321.25980142909,203804.39583849473
4654,400000.0,1,330000.0,390555.77595398965,393873.92366131494
4655,450000.0,3,,441040.4115446782,455386.3231816469
4656,550000.0,1,,510789.42149452976,503976.23765413294
4657,380000.0,3,350000.0,335750.65566894435,329695.046034119
4658,900000.0,1,,828668.684903387,791390.6058817001
4659,450000.0,4,,465452.6503522119,456026.1136353802
4660,570000.0,2,,344603.06907884835,342402.62316341884
4661,1400000.0,3,,1299897.2452837687,1247888.2350101853
4662,280000.0,5,,151691.24058075604,154408.77186052655
4663,980000.0,1,,916954.364867749,899301.0445633385
4664,220000.0,1,,253876.39874053118,242156.6980048674
4665,330000.0,2,,228105.40154552343,242015.13205961155
4666,200000.0,2,184000.0,201139.1592923852,202936.15632743156
4667,650000.0,1,,511775.1036011233,495414.27027024317
4668,465000.0,3,,409934.3593601899,419642.5105766187
4669,155000.0,4,160000.0,183986.28153727474,177384.1142638503
4670,350000.0,1,355000.0,364695.0670903163,351709.2327569299
4671,370000.0,1,,332492.9516785081,318128.6778073436
4672,600000.0,4,490000.0,474238.35634971986,464095.3417472218
4673,420000.0,5,400000.0,427767.4667427788,440726.6943498668
4674,890000.0,1,750000.0,652299.146268415,624218.5425328205
4675,490000.0,2,625000.0,580767.9505375735,573808.1859421051
4676,680000.0,4,,721803.048286189,742116.8426440096
4677,458000.0,5,400000.0,404059.33498839324,400222.91984846466
4678,710000.0,2,,530148.1112175548,497529.4472469654
4679,680000.0,2,,543093.6931313025,529918.2404711744
4680,340000.0,3,330000.0,341220.7855195559,337744.67500137613
4681,3550000.0,4,3100000.0,1828820.1182830746,1747374.3005236704
4682,1600000.0,3,1100000.0,1392974.418824008,1311347.3750970375
4683,487000.0,5,351500.0,425032.17677003174,420456.2365376655
4684,700000.0,4,440000.0,516569.60207343526,522739.9773120996
4685,450000.0,2,445000.0,428297.8320895906,413159.6055747577
4686,2995000.0,3,,3070462.039543632,2762814.2799205333
4687,300000.0,2,450000.0,377590.03427162993,378524.7928300895
4688,350000.0,2,370000.0,347206.1483373031,329463.04631243297
4689,3800000.0,4,3600000.0,2562863.9603090547,2194305.441106882
4690,630000.0,3,625000.0,674593.1127456671,671647.5518421355
4691,700000.0,1,,556109.223297637,546868.6208934764
4692,520000.0,5,395000.0,517600.60097699164,518204.2522845613
4693,650000.0,2,640000.0,614523.2717695701,619128.0910672746
4694,250000.0,5,,244878.903761068,240224.0316131299
4695,2000000.0,5,,1943540.1934083542,1623779.943311765
4696,300000.0,3,,265677.999074029,261304.72131264105
4697,460000.0,5,,566544.7565136899,570241.3957066723
4698,1000000.0,3,1050000.0,968021.1863768362,963711.7878750587
4699,820000.0,3,630000.0,605190.8839570034,596995.3441809922
4700,950000.0,2,1125000.0,780465.742643899,780297.2520087858
4701,370000.0,2,401000.0,395394.7861257186,389790.4144617259
4702,365000.0,1,,463732.4034724158,453040.81714176596
4703,445000.0,5,,418591.9309201858,422706.6915954957
4704,370000.0,3,,388099.9862578674,380755.34709484415
4705,1800000.0,5,1000000.0,1104740.3840544613,1094389.1780018755
4706,750000.0,3,1600000.0,723267.1347811897,692924.9930912909
4707,380000.0,2,,498455.8277396257,503432.89126866916
4708,550000.0,1,,546945.1574699966,539685.273952425
4709,849000.0,2,800000.0,805850.327346738,788039.6156684324
4710,1300000.0,4,,1199553.3338309545,1176370.2367496947
4711,381000.0,5,,303113.25531721866,299541.1388656464
4712,300000.0,2,310000.0,309859.1365628281,307492.7079185839
4713,550000.0,4,545000.0,469074.70225631853,439693.1614331143
4714,570000.0,4,552500.0,441787.52433969936,408066.5303738243
4715,750000.0,5,770000.0,692812.3924838449,661608.0090111793
4716,290000.0,2,,284387.6943016028,289191.0149848056
4717,360000.0,3,240000.0,358003.29488936235,356852.26359461853
4718,299000.0,1,,442516.6724228873,428466.52912578505
4719,670000.0,4,,871151.8002874154,853540.4073138607
4720,274000.0,1,,296966.4085713922,295438.3179337016
4721,1100000.0,4,,719349.9593724719,769540.7478277665
4722,330000.0,4,,353759.1292010293,343692.7147329058
4723,455000.0,2,455000.0,373166.5997898948,377758.0140589244
4724,2600000.0,3,,2032784.9250518887,1692325.7585470565
4725,420270.0,4,380000.0,383702.3926117376,388902.4580754103
4726,730000.0,5,704500.0,621193.7798674655,624765.9082002
4727,2600000.0,2,,1597470.8216230655,1438763.7307500138
4728,315000.0,1,,490815.3832381727,485781.1011056829
4729,470000.0,3,,336167.86213534843,325049.5065250458
4730,840000.0,1,,600984.6652985067,601108.1847758144
4731,1200000.0,5,,813791.5706397451,751320.5607937401
4732,540000.0,4,590000.0,576716.2900428257,580081.8959726744
4733,400000.0,5,395000.0,430502.5508764799,427686.3809927759
4734,1350000.0,1,,1369100.1552553466,1260411.510428388
4735,290000.0,5,240000.0,353012.05020628136,343029.1862765485
4736,330000.0,5,350000.0,397767.364160286,398279.1633237273
4737,345000.0,5,280000.0,318070.88982955477,305041.0963360254
4738,460000.0,4,420000.0,457428.7887265199,434320.8307245167
4739,480000.0,4,,545885.1475893605,534530.3863314987
4740,310000.0,5,410000.0,396646.698886614,393911.9411003138
4741,290000.0,5,,321280.01886404346,321771.61877428077
4742,570000.0,2,570000.0,441270.04280669277,422480.9980507317
4743,320000.0,2,,360283.45883492776,330080.8916925548
4744,600000.0,2,607500.0,485012.2869584165,470332.08635864407
4745,320000.0,1,,188543.03465516807,187999.3330059068
4746,1100000.0,5,1150000.0,1254354.5109869733,1205069.5081914242
4747,430000.0,5,,474339.4807847518,462870.8112882649
4748,250000.0,5,,224505.23777190776,209244.1110942512
4749,1141000.0,5,834709.5,802085.7572539276,770572.8723902695
4750,730000.0,1,650000.0,767084.7328678293,757586.4632920887
4751,1500000.0,3,,1238064.921718393,1133821.4986926005
4752,280000.0,2,,298655.55200590624,297138.0436302936
4753,814000.0,3,630000.0,494010.7780632119,474378.4084235333
4754,500000.0,4,589000.0,582480.6746376054,545568.6234813611
4755,1750000.0,1,1650000.0,1090249.9688435046,1011227.4905373193
4756,370000.0,2,,444764.2555323586,455395.4493022563
4757,1050000.0,1,,978902.5477519374,971923.515653203
4758,1440000.0,5,,877804.3093303714,874711.9798736023
4759,550000.0,1,590000.0,627915.1365819025,618895.118574772
4760,430000.0,3,,459471.9634780635,446368.70902906405
4761,564200.0,2,,541443.9774252165,528103.4225755654
4762,460000.0,4,300000.0,341409.5189002289,329496.29663490504
4763,520000.0,4,,405940.0447346674,401782.67297223245
4764,220000.0,5,,201097.01427692518,197172.35672870255
4765,350000.0,3,,311444.56631116377,291695.1589095435
4766,480000.0,3,560000.0,425735.7690853131,421763.49592253857
4767,265000.0,2,,236887.88166406762,220976.20574671842
4768,330000.0,5,,218398.74585690539,213634.04097971684
4769,130000.0,1,,185034.13883586653,179019.5675787981
4770,430000.0,4,377500.0,389165.6320802383,384752.72157487617
4771,640000.0,4,,533178.6748880162,508853.44728554256
4772,350977.0,3,400515.0,362512.6957895985,343797.1931643199
4773,1450000.0,1,,853469.5361536626,764302.1738628142
4774,984657.0,2,,1145878.6552303105,1157105.0853142485
4775,700000.0,5,730000.0,905172.8025518247,895411.1125342106
4776,335000.0,5,630000.0,400195.3700030076,396637.30271163257
4777,530000.0,1,,400119.2005165422,376320.9613172693
4778,300000.0,2,340000.0,338983.05829062057,335768.4086226862
4779,950000.0,5,,1218460.4149994303,1255461.0294455
4780,380000.0,2,399000.0,315367.4509395456,308295.25978828844
4781,395000.0,5,,379761.71837519354,365171.8597698606
4782,900000.0,1,,1233495.1917256485,1176505.5380949203
4783,270000.0,4,,257901.78203405466,269438.7639385608
4784,510000.0,5,,531615.1587657841,508882.9938253723
4785,1400000.0,5,,1499128.7867464705,1418988.1289428128
4786,315000.0,2,402050.0,335328.7354511296,334532.2510680063
4787,320000.0,5,,340285.15668685373,334891.85190801905
4788,1400000.0,5,,1056175.0671032784,999851.2324841793
4789,230000.0,1,,266487.83504076203,265790.3246733614
4790,900000.0,3,890000.0,778049.3110143372,758341.523317532
4791,235000.0,3,,317706.37702844304,309093.59364054544
4792,520000.0,5,550000.0,574660.6717444572,567811.8980242315
4793,350000.0,4,388008.0,438502.7785286157,434555.3843338797
4794,210000.0,1,,253284.58337010632,237800.2132492623
4795,374150.0,2,,271688.7310854143,266222.2692334766
4796,470000.0,2,,428613.3320589423,436469.83682911855
4797,1150000.0,5,,1069569.1663746831,1038797.1073576421
4798,2097736.0,3,,861647.1880490447,784385.0645674266
4799,240000.0,5,,275747.3331883032,268956.42847889
4800,770000.0,2,,879894.4565598149,841213.1272706293
4801,415000.0,3,,369312.3823604665,365085.62609822175
4802,162645.0,4,260000.0,243186.82500702434,240905.40020771677
4803,1200000.0,3,1350000.0,1455065.8925852433,1417824.8334168487
4804,177000.0,4,254900.0,201372.1899748908,188637.68257764654
4805,252200.0,2,,234406.47004214808,235536.87743221445
4806,260000.0,1,300000.0,233791.07263437376,232729.9480428538
4807,850000.0,1,,844410.4677578723,868703.8679924331
4808,644379.0,5,,495074.73702492466,490985.5069387479
4809,315000.0,1,,272217.0411370623,267359.2730583441
4810,1000000.0,5,990000.0,1046949.7794196038,1016734.6302695167
4811,328000.0,2,,386508.496601029,377245.08593088697
4812,790000.0,3,810000.0,867948.6821992429,834396.2195421194
4813,500000.0,5,,457925.6652572083,446503.04975679645
4814,1100000.0,1,,1544123.1843904678,1496402.9161253406
4815,386000.0,3,386000.0,386734.0124681573,383037.9149853844
4816,570000.0,5,585000.0,508309.5284561968,499284.65138624003
4817,380000.0,3,,508063.658846259,495261.6999683049
4818,1050000.0,5,,973001.5054927681,973532.9600328712
4819,540000.0,2,620000.0,412069.31026979716,408330.8886479575
4820,285000.0,3,,327213.9768141042,314709.42732579075
4821,456000.0,3,,350129.37746714876,343578.0411356158
4822,330000.0,1,350000.0,361085.9038245927,358416.36194456526
4823,580000.0,4,,673246.1249357302,660368.2953976425
4824,730000.0,3,595000.0,593790.3344358727,594459.0148148133
4825,240000.0,2,,469048.26473133813,413745.5073250724
4826,320000.0,5,,375866.86083041586,367204.043819654
4827,780000.0,3,,447167.8966996178,436414.7190036587
4828,1000000.0,4,1050000.0,979029.4834835919,1004780.0958394469
4829,546000.0,3,560000.0,518231.9433801298,510412.2552604574
4830,600000.0,4,,695001.6203689496,685889.5184389772
4831,700000.0,3,,955182.9504670753,887276.753163005
4832,1500000.0,1,1300000.0,1377707.1564800388,1300783.3316669667
4833,225000.0,5,260000.0,251165.82041078337,247324.30103881494
4834,479000.0,5,399500.0,393971.08035113337,393788.25268173614
4835,620000.0,1,620000.0,480255.5477983424,462902.19700733497
4836,550000.0,3,715000.0,505050.5176221692,488882.50855019956
4837,350000.0,1,240000.0,306672.9191922864,304502.8742199082
4838,368782.13,3,390000.0,310013.41722395935,301868.433083815
4839,250000.0,3,,269481.4892331339,265797.9177443548
4840,360000.0,5,,410006.879370211,406419.0812057251
4841,320000.0,5,350000.0,364703.17964456906,363259.77642576396
4842,520000.0,2,616000.0,531931.7635325338,518656.2847122048
4843,380000.0,5,355000.0,410969.18112450046,405435.6637408447
4844,480000.0,2,550000.0,526295.1688638026,521414.0717394291
4845,350000.0,2,,302931.91739244823,277754.7301964263
4846,490000.0,4,360000.0,354071.188428585,354147.5869965796
4847,405000.0,5,465000.0,398890.73821514123,382953.46543518564
4848,400000.0,2,,557831.3375232146,558792.5205826224
4849,500000.0,5,,449234.7168107325,441368.35364829196
4850,320000.0,4,,446544.65181361884,432495.3089372107
4851,1450000.0,5,,1310255.1846971621,1198056.167779004
4852,298500.0,3,,301354.0328132101,288777.78809463227
4853,380000.0,5,375000.0,371053.2371607513,368310.437202307
4854,280000.0,4,280000.0,214942.85382005302,215973.438682502
4855,2600000.0,5,,1851284.9283907958,1556401.622177984
4856,1800000.0,4,,1291834.4498776102,1244273.3546609215
4857,840000.0,1,,993913.6125796423,973621.1646051647
4858,590000.0,1,,534650.7135313345,519631.8100857026
4859,650000.0,1,512000.0,374001.84900526976,367149.7126572048
4860,1700000.0,2,,1225172.1834339346,1212451.3747937633
4861,1900000.0,5,,1242712.1058489813,1104872.6876974923
4862,640000.0,2,,488233.41473386256,470314.8918884381
4863,800000.0,4,,931026.7242080773,917973.2794928116
4864,570000.0,4,,461712.8838760906,443732.82300182624
4865,340000.0,4,330000.0,244991.63596168443,241917.79198240905
4866,615000.0,4,590000.0,541841.8007526188,535745.5451476229
4867,450000.0,4,383000.0,236304.81464164288,232961.7652571991
4868,480000.0,4,,603027.1466398198,558431.8147128344
4869,1300000.0,2,1300000.0,1379125.8398650892,1345618.5249827544
4870,255000.0,4,290000.0,327450.2922433302,324510.1077396227
4871,260000.0,5,217000.0,246378.01877997917,237520.64330305168
4872,699000.0,5,760000.0,914581.7837980036,859605.7684766533
4873,375000.0,5,,280618.55842427874,274115.73393579345
4874,547000.0,4,,355680.5863769037,351888.6224474109
4875,365000.0,3,360000.0,368713.96322599053,357825.9295531961
4876,1228000.0,1,,807329.5757027139,803027.8033346689
4877,450000.0,1,,484421.8437174141,458722.898853334
4878,2000000.0,3,,2305611.3757738965,2071621.3374692043
4879,480000.0,1,560000.0,483763.8664620594,472856.57784671686
4880,2000000.0,5,1845000.0,1386822.478392748,1210651.6669101836
4881,374000.0,2,,246789.246932624,242621.74619262453
4882,620000.0,3,,674083.4992321219,656524.3628095582
4883,336000.0,2,374000.0,295541.42717992165,280636.61671930016
4884,550000.0,3,640000.0,716991.5201606188,688864.0459851637
4885,180000.0,5,290000.0,239579.03444647184,221140.70264400748
4886,450000.0,3,,395035.53963913635,390851.31531393144
4887,2400000.0,5,,1868254.823327345,1642859.0250041962
4888,1800000.0,1,1100000.0,1301474.2202586278,1128576.0374419047
4889,570000.0,2,480000.0,498804.3634176471,491600.52922910644
4890,350000.0,5,,323981.328254477,331651.2020889628
4891,250000.0,3,305000.0,258380.70970114128,244819.7760604285
4892,335000.0,5,280000.0,388700.72142206674,385900.09671770554
4893,1050000.0,4,,1291990.4292538601,1219903.1934870984
4894,325000.0,5,350000.0,316499.2818088062,314162.72739501647
4895,2200000.0,3,,2347116.567732838,2200895.1345648817
4896,437940.0,2,380000.0,387634.04273470526,383729.6888162999
4897,342900.0,5,342900.0,286521.3075234805,284426.1323807387
4898,355000.0,5,,285024.0697408753,282421.5025784302
4899,420000.0,4,450000.0,410489.7072440752,401770.6688370984
4900,325000.0,5,,287176.2046483665,275282.8467630102
4901,420000.0,4,353000.0,350507.51916906505,353850.50640826236
4902,314000.0,2,,302479.7530662192,293613.9741770648
4903,560000.0,5,600000.0,464835.3195645928,448723.18453762465
4904,2250000.0,1,,1958636.455039976,1678721.190226056
4905,590000.0,4,,397086.3189255565,350650.8271200955
4906,930000.0,5,,800283.5668209476,730288.5295645325
4907,690000.0,2,,905934.0128875487,845611.6291209371
4908,320000.0,5,490000.0,378737.85504851514,362860.083661238
4909,360000.0,2,,333012.7570540566,331024.31940607465
4910,525000.0,2,530000.0,606644.9265226761,602378.0690412354
4911,450000.0,1,,412715.0652763116,405577.33764616685
4912,1170000.0,3,,1172953.2171841194,1130645.0957834516
4913,450000.0,5,,519318.6433699203,523278.803637551
4914,920000.0,4,,774893.8325300046,708256.2800867821
4915,230000.0,4,240000.0,223577.7690804093,218440.0141698837
4916,690000.0,5,,826083.6298791296,826591.7405027212
4917,530000.0,1,567500.0,500697.8556740465,500114.771353759
4918,1200000.0,1,,1431352.7239190044,1369912.9170423558
4919,535000.0,3,600000.0,476795.1555327845,480818.06061477354
4920,1100000.0,3,900000.0,952760.1699138512,958378.1251682526
4921,480000.0,5,,657195.5962380209,594986.679720041
4922,400000.0,3,524500.0,390405.85595375,388775.57059213554
4923,370000.0,1,,380193.7420002087,370009.75664030894
4924,1050000.0,3,1100000.0,972306.6815798196,902971.949935373
4925,1200000.0,5,1575000.0,1252943.0692144767,1172146.3641076186
4926,650000.0,1,,666464.6528478916,659858.075082823
4927,790000.0,1,,671507.8593568589,656789.5393305606
4928,1280000.0,4,,852698.9006103153,789978.1138946479
4929,1149000.0,1,1215000.0,1191100.1390380007,1160384.1124941611
4930,1600000.0,5,,2260908.1820280245,2284830.9528917465
4931,350000.0,2,,385732.1478018607,373992.8130840696
4932,580000.0,4,,740553.8369984453,735841.2386984096
4933,434000.0,5,,477969.260091171,462291.1485628471
4934,800000.0,2,,637088.9084959525,629990.917217669
