Id,preco,fold_busca,log_a200_d5_i1200_bruto,log_a200_d5_i1200_calibrado_cf,log_a200_d7_i800_bruto,log_a200_d7_i800_calibrado_cf,log_a200_d6_l2_10_bruto,log_a200_d6_l2_10_calibrado_cf
4737,345000.0,5,288248.96986640204,264531.6201082336,278605.2680374818,255230.79486018987,287322.61489623855,263614.7283728216
4738,460000.0,4,449703.57350882527,409485.0775065353,435143.0313913481,395795.23134562053,429094.8285880226,390878.488518691
4739,480000.0,4,563660.8067583151,513250.7339043755,573709.3261660823,521831.6716436779,547449.3857225835,498692.070318981
4740,310000.0,5,400097.13398289826,367176.8301625194,393606.032120317,360583.2048599979,393890.6980775987,361389.5461024033
4741,290000.0,5,314373.98727773904,288507.05073815,311702.61488073104,285551.3347482921,307258.3289332047,281905.48436733655
4742,570000.0,2,411203.2781773645,377124.0093173899,401856.73530649935,367941.65764453384,416070.35260681226,381653.6574139528
4743,320000.0,2,330232.0446617451,302863.42375461187,338377.22422152286,309819.55968527874,333886.4181581918,306267.8507433552
4744,600000.0,2,441515.74676678464,404924.2733070627,442290.0026834396,404962.5213394254,450641.29675896507,413364.9466064109
4745,320000.0,1,192170.50929652085,176533.2246600187,191960.63151230945,176208.82101265172,187336.79518950256,172228.03442549868
4746,1100000.0,5,1134036.6367241696,1040727.2189516444,1147065.794771965,1050829.0694531915,1129457.3103942217,1036262.2593971397
4747,430000.0,5,450444.65687140316,413381.719651996,442595.797558068,405462.81844651944,449045.2617343396,411993.1344142525
4748,250000.0,5,201722.78385855074,185124.87608048614,198383.26572267007,181739.27203180315,194764.7201865212,178694.07469760065
4749,1141000.0,5,764131.3983715922,701258.0717304696,769389.1576056086,704838.8124020423,765335.1696628003,702184.9739801587
4750,730000.0,1,774478.3244051354,711457.5307991956,750658.0263161442,689060.9014920327,767535.32933578,705633.4074142234
4751,1500000.0,3,1078131.2819601505,989272.3549393335,1123870.1566157194,1029976.6172811888,1169285.5263524412,1072943.2508894235
4752,280000.0,2,294209.3256680801,269826.1574331479,298914.31211266964,273687.157211702,290999.0662499366,266928.0741646264
4753,814000.0,3,444890.353644491,408222.76025559753,445618.3015689521,408389.19704984565,448235.7250229345,411303.7279022341
4754,500000.0,4,544276.245484106,495599.79883649154,533568.8946901467,485320.9378936008,529309.9752857487,482168.2045863142
4755,1750000.0,1,966727.1925138744,888062.7380638921,1005930.295191885,923386.1648621655,975862.0816044573,897158.5534763603
4756,370000.0,2,441401.32724593364,404819.3365258221,447887.44104513223,410087.5586186774,448383.6453225865,411294.0446003889
4757,1050000.0,1,918776.5619012571,844013.9426607153,928430.3224453949,852245.6465247065,966382.9504100017,888443.9166532467
4758,1440000.0,5,857010.2782549638,786494.8050335366,872415.1858915071,799221.1450690638,874243.8656693965,802107.273258916
4759,550000.0,1,621112.3720315131,570571.2614924174,602282.6167899853,552860.8078900418,610113.996812462,560908.1458888083
4760,430000.0,3,407622.7610093108,374026.74002502306,410514.7542736951,376218.3695882338,418557.4157071357,384070.73736182356
4761,564200.0,2,519863.67839601263,476778.96821295965,516150.1623532406,472589.18326925224,518895.6248099574,475973.3823475891
4762,460000.0,4,330050.7224380722,300533.1814557833,329371.9623900396,299588.50917615485,323101.9089623492,294325.58352727717
4763,520000.0,4,402421.8567350035,366431.9229436207,398091.62908656575,362094.20136471716,396756.1764598,361420.0037678816
4764,220000.0,5,196776.5007274783,180585.5769781058,191671.5110413725,175590.62131072735,191924.39768163915,176088.11607549185
4765,350000.0,3,276300.3358800034,253527.82960678692,286030.6280025849,262134.24828011479,288448.6489337773,264682.1705448736
4766,480000.0,3,401254.9062174999,368183.7199668783,394237.04958889115,361300.5829474331,412537.62797742296,378546.9448656224
4767,265000.0,2,226070.84504118035,207334.78548516455,229820.68659398827,210424.75329398646,220101.20371665896,201894.77301945363
4768,330000.0,5,206574.95402713565,189577.80590823715,213057.54351206767,195182.40471400105,208675.3888611994,191456.9306443346
4769,130000.0,1,175556.80802206596,161271.41227135327,169591.62853378156,155675.3626101556,168685.6426629286,155081.10215214247
4770,430000.0,4,386255.97105740133,351711.8065389313,383462.87644386396,348788.25339169597,380302.2565812583,346431.51426896267
4771,640000.0,4,518645.40624530136,472261.21135236626,497733.2846283527,452725.7621660522,515519.0057979473,469605.4959507022
4772,350977.0,3,320335.66791685397,293933.79625811055,338584.7914228348,310297.783137763,333892.9689132852,306382.14485771355
4773,1450000.0,1,742290.7637515224,681889.1339784609,687210.2930398732,630819.5309127743,688053.5897828,632561.8906196613
4774,984657.0,2,1129762.3719615228,1036131.1251664707,1088036.0053413527,996210.1819119602,1097814.8113331206,1007005.2703429129
4775,700000.0,5,945440.8402456599,867649.2315049391,921719.9576469001,844389.3365184667,944074.4794291403,866175.9449331946
4776,335000.0,5,384272.01990833384,352653.81880021555,373105.6514831162,341802.7687188361,386870.4208132593,354948.5338458183
4777,530000.0,1,353676.7199775862,324897.36377022817,354249.93078397383,325181.065281371,353191.37960196135,324706.4039039596
4778,300000.0,2,328030.5378828875,300844.3711180128,333201.0899606722,305080.2701504761,333094.3017083739,305541.25693950284
4779,950000.0,5,1188942.8315268813,1091115.6892794704,1174422.78898026,1075890.8618089247,1145660.2167109197,1051128.2132973196
4780,380000.0,2,300953.8949021923,276011.7574165945,299320.87851799425,274059.41106232774,304517.7187327381,279328.48465060286
4781,395000.0,5,374431.82491775637,343623.28271800565,356897.6595269535,326954.59768747404,365806.41350888007,335622.58358606463
4782,900000.0,1,1084912.5160077123,996631.0940526973,1167130.1786585494,1071358.3880688616,1111367.9624861805,1021735.8501774553
4783,270000.0,4,268898.7300705725,244850.2164775358,278568.05838943174,253378.54719448843,263482.67773542786,240016.20146059286
4784,510000.0,5,503642.6390436798,462202.53041514853,485866.58858660393,445103.2691323141,496686.8997254682,455703.71202681924
4785,1400000.0,5,1277387.7571388346,1172283.2975221851,1124511.923949049,1030167.4272026494,1205682.0230886834,1106197.43292848
4786,315000.0,2,334325.911007678,306618.0029905338,328930.1670845409,301169.79583301273,335547.75376141677,307791.76323841827
4787,320000.0,5,337862.1407845172,310062.580679432,336290.863187921,308076.6739275194,341441.8344628507,313268.40206973435
4788,1400000.0,5,1020965.806107985,936959.9443496013,1044998.6490482553,957325.1708525787,1033198.8930147904,947946.4247377611
4789,230000.0,1,260569.5917469981,239366.54197270717,267199.11456133996,245273.421855038,263435.7618949424,242189.59987360766
4790,900000.0,3,755801.386318077,693508.6939968161,785454.3805677784,719833.7291578336,749584.8707931038,687823.4699399367
4791,235000.0,3,302936.9563612627,277969.0759670745,304122.83486902004,278714.9448292215,301103.17464173154,276294.0374888793
4792,520000.0,5,548830.5723354612,503672.3653587322,561757.4126804029,514626.9916824895,570564.2330782212,523485.1958189234
4793,350000.0,4,443945.05916679883,404241.566379264,437349.505013609,397802.1846340333,437052.1499437314,398127.1094224008
4794,210000.0,1,234985.7754968088,215864.53014847627,223728.62666376153,205370.01373989094,226385.86837416596,208127.78980419473
4795,374150.0,2,260035.39810150824,238484.46036508912,252593.73715813854,231275.85080714716,258003.73529437534,236662.06588531513
4796,470000.0,2,421069.2972928123,386172.3629718441,416375.065529675,381234.69971454336,415078.5085737011,380743.857183176
4797,1150000.0,5,1008502.0449891426,925521.7112036598,1004951.9540624851,920638.320439662,1004742.863026667,921838.39067787
4798,2097736.0,3,727164.8854335301,667232.3961643549,737023.7214897301,675449.2011798719,758105.2081924697,695641.7814660086
4799,240000.0,5,255000.64971174864,234018.9976330722,262230.0224814958,240229.40250057797,255345.86085044575,234276.47619566397
4800,770000.0,2,820056.4293843919,752092.6629931934,846224.969194543,774807.0159086841,841813.5715114477,772180.0566060948
4801,415000.0,3,361489.3511156707,331695.61782264384,358380.47793523554,328439.6424181967,358508.6705785564,328969.6569515728
4802,162645.0,4,233810.14924626797,212899.7248985475,235484.92216899883,214191.20271849423,234027.3442329173,213184.23922007502
4803,1200000.0,3,1437502.6619338382,1319024.5635182406,1407382.8054464655,1289803.2505271926,1437794.2973505203,1319328.4725946023
4804,177000.0,4,190977.21455170194,173897.48294084036,182274.21377575863,165792.07158400997,191347.4213797479,174305.50514202265
4805,252200.0,2,243463.26504090842,223285.7749595244,226740.1446042354,207604.1965468443,229310.22225436984,210342.03580587864
4806,260000.0,1,222988.89381163768,204843.85784292434,218594.71156207012,200657.37490284856,221041.05978266514,203214.04140167971
4807,850000.0,1,867750.4707821143,797139.9428985608,883530.969881996,811030.6228133444,872230.265909808,801884.670398664
4808,644379.0,5,486815.28625973494,446759.7453251173,489123.58468546707,448087.00920666737,486897.99597818806,446722.52130732493
4809,315000.0,1,261984.57720191727,240666.38733461165,265815.65776792273,244003.48807450465,257518.93093611774,236749.96285496707
4810,1000000.0,5,995905.3936061248,913961.5221079875,1037325.7047876494,950295.9726024979,1004813.0982240457,921902.830549705
4811,328000.0,2,370928.9363014789,340187.4816024966,370246.18681106734,338998.9111615335,373651.37854324817,342743.5151899866
4812,790000.0,3,829629.9392537087,761252.342332117,869778.4922264495,797112.9973812859,833515.00436582,764838.2523293241
4813,500000.0,5,425978.9054810186,390929.02934242325,437349.59000832064,400656.75812915526,434585.8228532404,398726.7890051349
4814,1100000.0,1,1332044.6122265086,1223653.5754011606,1373209.4494496367,1260527.308045643,1392164.328931814,1279885.9173750575
4815,386000.0,3,381716.61503470293,350255.76290514227,384854.8449732932,352702.2130060932,383162.6265008638,351592.2713758549
4816,570000.0,5,495844.3464151587,455045.88737820415,488025.9580617113,447081.47145207186,488314.62617737096,448022.26092335617
4817,380000.0,3,497626.89484957105,456612.78768755647,497710.4612489228,456129.3261903985,483428.3383417851,443596.67610917246
4818,1050000.0,5,944211.574485847,866521.1106893206,938462.8572554232,859727.5374270468,934230.5843402353,857144.3003794604
4819,540000.0,2,401513.90713587496,368237.6636853052,393657.9257641349,360434.79435548495,398797.5107132238,365809.5982510769
4820,285000.0,3,308666.4640692182,283226.3611212415,306399.3641512281,280801.2818632887,314128.59507695935,288246.23960804107
4821,456000.0,3,344077.1187275301,315718.4910778849,346441.7241819475,317498.30979807157,350472.08146116644,321595.2356837635
4822,330000.0,1,354533.8696208812,325684.7654953991,353145.91645000386,324167.6436092432,355323.56100315426,326666.62432619213
4823,580000.0,4,634038.9862900322,577334.7572432483,655830.9040256018,596527.4074421995,641275.9391564478,584162.1784296494
4824,730000.0,3,583571.8844166198,535474.2432884462,577704.2373379783,529440.0359861441,579832.6566221942,532057.8434839437
4825,240000.0,2,381161.63295286766,349572.1236812396,376550.1703036747,344770.86402992235,373997.95015258406,343061.4189325392
4826,320000.0,5,358078.57176954753,328615.58797640516,365588.8805266922,334916.64111793233,357253.64078302705,327775.5268558645
4827,780000.0,3,414516.94493939285,380352.7094927648,409241.8260309663,375051.7879170597,419157.8073497817,384621.6602513568
4828,1000000.0,4,997454.0873827034,908248.4292802738,980790.83171919,892102.8400724579,959340.7039440266,873899.239396625
4829,546000.0,3,505383.90116837685,463730.4662455263,506846.8800244194,464502.4444274618,505976.97648874426,464287.4386058215
4830,600000.0,4,708585.1215612574,645213.982087236,692482.8075227669,629865.0632872983,710355.7781981714,647089.5811219529
4831,700000.0,3,899391.408880867,825264.1139009884,879316.7689423913,805854.4004061343,922072.230604356,846098.8820632164
4832,1500000.0,1,1277468.6459154047,1173518.5606317008,1312005.6452536308,1204345.7353246978,1248060.1260501747,1147403.7555570744
4833,225000.0,5,248089.102883324,227676.13826110467,244262.9729539736,223769.75561556302,246413.8485636671,226081.4721454183
4834,479000.0,5,384711.0907879558,353056.76258586923,386377.332330095,353960.97978055023,391210.3870119616,358930.39587582694
4835,620000.0,1,429619.85594675044,394660.860430085,429810.2013406495,394541.04855135217,441200.4956798756,405617.56211125065
4836,550000.0,3,462968.30062160955,424810.7337962665,475301.82474196836,435592.815374222,467470.3994553368,428953.57787487534
4837,350000.0,1,288972.2471938238,265458.0186164981,294607.8248443019,270433.04175412323,286676.845341904,263556.2839568928
4838,368782.13,3,297768.5270990785,273226.625513135,301932.8573618838,276707.9286170335,298135.7612740599,273571.12159392727
4839,250000.0,3,262599.78676499304,240956.47144869086,260769.55313621453,238983.60557767013,261507.1273366179,239960.47245241734
4840,360000.0,5,403357.5629725085,370168.98851531144,407314.1798308928,373141.26401256374,405095.66114200954,371669.9526611382
4841,320000.0,5,359907.49097292445,330294.0222831803,360796.9240826241,330526.7210680703,359698.84714108857,330018.97159873194
4842,520000.0,2,497970.7779606896,456700.4843439808,498846.4314858464,456745.8170658018,504270.3919122391,462557.9260648392
4843,380000.0,5,406949.204035011,373465.1065536566,400713.049870907,367093.95680071326,399707.37607595936,366726.2718283743
4844,480000.0,2,537569.3254641175,493017.22545516555,525839.5361298869,481460.8132201539,516866.1692558087,474111.8002138295
4845,350000.0,2,255842.282178382,234638.8570530944,254015.07302255317,232577.23169260993,259818.45558294724,238326.67532210253
4846,490000.0,4,344917.0588551816,314069.97164070455,342660.0625782623,311675.03316649626,340868.59825014265,310509.92365937773
4847,405000.0,5,373402.8235970852,342678.94842749,372262.72547186783,341030.56266051304,374735.7685936759,343815.14968836395
4848,400000.0,2,537063.4861833799,492553.30858546664,552283.3835239677,505672.90720747056,535314.6681773426,491034.267876058
4849,500000.0,5,418360.4596955874,383937.43521023635,430417.85004593147,394306.57849031687,423254.8947186338,388330.81114764884
4850,320000.0,4,440018.13058163907,400665.8361632238,426557.2298941933,387985.8007797941,439439.3288217463,400301.67972596904
4851,1450000.0,5,1071240.4462807986,983097.9479700022,1053971.2475263271,965544.9847048118,1055730.1432038334,968618.5510882387
4852,298500.0,3,290966.50110248604,266985.218377843,289406.02515067375,265227.6484528163,289285.92217284447,265450.4573753878
4853,380000.0,5,372305.8432704782,341672.22849659587,369303.29935447295,338319.42698962876,371967.6611921395,341275.4474758307
4854,280000.0,4,205771.94868971393,187369.07447817895,209498.4003148991,190554.51159138468,208217.45326041078,189673.04658845364
4855,2600000.0,5,1299359.445917798,1192447.1386346335,1403513.7175836205,1285761.4798864995,1385269.842847077,1270966.9006634608
4856,1800000.0,4,1117624.2881370417,1017671.4067005332,1158460.7409011293,1053706.9512148874,1146014.4623227776,1043947.330540705
