Id,preco,fold_busca,log_a200_d6_rs0_bruto,log_a200_d6_rs0_calibrado_cf,log_a200_d6_bt0_bruto,log_a200_d6_bt0_calibrado_cf,log_a200_d6_rs0_bt0_bruto,log_a200_d6_rs0_bt0_calibrado_cf
4400,1500000.0,2,1095951.0033480686,1003971.024392993,1093211.0265299194,1002810.8290776911,1096326.2562493468,1004110.6017842669
4401,1500000.0,4,1248305.5847888712,1134782.5070061632,1492505.0620416563,1360113.3945500469,1346992.9940595934,1226417.4857741904
4402,360000.0,3,310150.7001007479,284485.048679985,305426.0213082269,280934.63498845004,304665.9276422775,279656.71250132663
4403,350000.0,2,364578.48926370573,333980.477429687,366759.0142221254,336430.84655965137,369572.5676164691,338486.5875071489
4404,364350.0,4,320216.50352694944,291095.45858397987,327533.75658980676,298480.09285522765,319715.85219889635,291096.6228816003
4405,550000.0,1,532222.3822774224,488398.3913097907,522005.2857386646,480226.5402057496,534634.6023037849,491080.113449316
4406,420000.0,3,382510.2322605145,350856.6706761479,379465.57370319817,349037.1317491908,378545.6699109839,347471.86335590703
4407,630000.0,1,689798.4908498081,632999.4462415515,702000.598032036,645815.9095807822,698808.2043572003,641879.1653145816
4408,610000.0,3,520387.2770266212,477324.08725588484,530510.6769674066,487970.28738068236,522747.5566329793,479836.60098587855
4409,690000.0,3,550771.7198222996,505194.15069612506,532010.0387275023,489349.4188868452,533749.4312126631,489935.36096247437
4410,515000.0,3,477315.0249329582,437816.15859526285,459989.4504867683,423103.990346081,467256.2383314662,428900.4173152619
4411,304537.0,5,232226.1250558728,212797.40208884724,233435.98292465755,214134.4820727323,228454.5456675666,209506.54134552527
4412,390000.0,3,330179.02217629564,302855.9831282702,334647.4432358758,307812.8605827354,334742.599528746,307264.4704407926
4413,395000.0,4,567613.2976809473,515993.55862960604,570358.7447826203,519765.4521964644,567034.0671540613,516276.2524039012
4414,530000.0,2,479726.4931594481,439464.4443906636,478621.5860715507,439043.23858350265,474409.3900299775,434505.2354622849
4415,615000.0,3,507345.16633513937,465361.23986024543,509991.0245535537,469096.0570964261,516009.078370588,473651.2664697897
4416,420000.0,1,350320.79698637,321474.85597725684,342476.53398974723,315066.3901550819,347282.877149315,318991.16513335175
4417,1100000.0,2,681925.6891663484,624693.6501912215,708894.5054517344,650274.3473025314,681060.0525857529,623773.8222129826
4418,415000.0,1,399622.85495920177,366717.3083881399,386706.29862156487,355756.2211271884,393664.37717858405,361594.15453616023
4419,540000.0,4,649322.41972523,590271.9112129327,646983.7714645563,589593.5069203064,638221.525768775,581091.3957624338
4420,380000.0,4,389494.5588815127,354073.2472710821,387313.24871534243,352956.8849460479,379770.76317027473,345775.74389167747
4421,950000.0,2,647324.5816080071,592996.5129155988,659906.0653567086,605336.8768281873,637235.3447180185,583635.3565516421
4422,550000.0,4,383205.58965515066,348356.20782806556,386757.77728318603,352450.6862373264,380594.1989511998,346525.47016686405
4423,290000.0,1,336090.10078318766,308415.9366903379,332874.464728976,306232.8234731065,332560.2247307513,305467.90683912905
4424,415000.0,3,372889.0027569817,342031.6190390414,377233.06585143995,346983.6433929725,384643.20904474927,353068.8717305987
4425,950000.0,4,825735.3569106648,750641.5495186583,840481.280404565,765926.9482028176,780579.9589797693,710706.6740210052
4426,315000.0,3,354642.34363556304,325294.91102349386,358094.7901094244,329380.02047026955,354606.56414874305,325497.85507247853
4427,535000.0,2,433267.56029135844,396904.67458226136,427627.67115100764,392266.1307256471,425561.5935955698,389766.18995097047
4428,1200000.0,5,957383.1518800769,877285.651968297,944879.1975446643,866752.4819977254,923185.4572874276,846616.5188860795
4429,290000.0,4,253311.4208536221,230274.84032139793,256951.7384085991,234159.00558781569,256839.22920106363,233848.374203952
4430,418000.0,1,326164.86804716184,299307.96253692557,318364.16060904536,292883.85300245864,326897.90365155955,300266.8718406948
4431,360000.0,4,310536.61465412437,282295.8756160775,314456.66170324036,286562.9929609799,292955.36167279334,266731.58634923113
4432,650000.0,3,354004.4422982588,324709.79742246994,363939.04811002634,334755.6413199434,353315.9380797231,324313.173062502
4433,330000.0,2,333679.0758135711,305674.3618461404,330344.57169565646,303027.60014685016,333187.1903421605,305161.70555454143
4434,990000.0,5,946759.4457398376,867550.7564363909,963999.7439903263,884292.0586250826,970588.2662920577,890087.7421686044
4435,310000.0,4,445816.8117407251,405273.4566417883,467634.9799410654,426153.73049919587,465882.7470720135,424179.44996702304
4436,289000.0,5,301396.9916725434,276181.22986757045,295317.8100600267,270899.6509953977,295100.9676796068,270625.31369472924
4437,598000.0,2,421018.9327498635,385684.0387119757,423872.7479231759,388821.71095321083,425524.478484323,389732.19671540137
4438,500000.0,3,359045.35635961714,329333.564777086,357999.1576321053,329292.05653388455,354754.16272610443,325633.3376754535
4439,493013.0,4,339395.4571208591,308530.2448304362,334166.5436934098,304524.5229963681,340136.9388650089,309689.72460988036
4440,890000.0,3,824967.1449493227,756699.302352245,797696.2816729756,733730.9138348943,856249.6694905435,785962.4130048087
4441,510000.0,1,456051.4242961488,418499.4645051902,483118.70290545473,444452.2489397302,452287.5203654579,415441.5106236877
4442,470000.0,1,385461.3326117031,353721.86707764876,375425.02611337445,345377.8463985487,394886.96593920497,362717.1440035094
4443,745000.0,3,513471.6726497429,470980.7643255524,504529.4078945455,464072.3944891171,505978.53168156015,464444.10066246585
4444,250000.0,4,238324.26709512685,216650.64435352638,229312.04652343027,208971.07416275956,227552.18143347016,207182.94413320618
4445,730000.0,5,603570.6028341354,553074.1049457792,580924.8920531778,532891.4990929847,586429.7074659732,537791.2678185182
4446,680000.0,2,427561.7777845141,391677.761799792,430930.51632035925,395295.8558402081,431440.6273552862,395150.7185917187
4447,1280000.0,3,1255682.4205678443,1151771.943206338,1290961.6236917826,1187442.4811039462,1290874.2832657006,1184909.8489755015
4448,530000.0,1,404617.9825476416,371301.12966251373,393290.9980351737,361813.91346112255,402260.7626624576,369490.227742952
4449,616000.0,4,536351.8519878209,487575.08309880644,549251.7139736587,500530.7064977272,538644.5077057626,490427.97236505273
4450,850000.0,5,888719.2179166302,814366.3453609713,903056.9977137303,828388.3232774745,878844.7937609297,805953.4669461106
4451,1300000.0,2,1246387.425803584,1141781.7556184593,1271403.0168839796,1166267.7035927312,1198947.0420830264,1098099.6113803252
4452,2500000.0,2,737486.4485932845,675591.3567378687,733266.0796783194,672630.5785908931,728314.3216593047,667053.3772595308
4453,1100000.0,2,919308.1394734354,842153.282127006,964087.4613050795,884364.7959201165,909712.3063282561,833193.3730045271
4454,650000.0,1,344029.75348664075,315701.82645568723,361708.1821083319,332758.8313827096,358194.11173633055,329013.50617857097
4455,337000.0,5,318573.21160042903,291920.43654589466,318001.7853472579,291708.01669217064,323387.7228029819,296565.9672915707
4456,430000.0,5,313667.35136285867,287425.0150539554,312658.65709420125,286806.6814876244,315622.2607114861,289444.5720924291
4457,400000.0,3,434971.04038918007,398976.23174574034,432425.6070657002,397750.4259797957,439442.7153841649,403370.0324418497
4458,550000.0,2,438471.66525236936,401672.01415564865,440480.4974752731,404056.12653564225,447850.1362009972,410179.96897054353
4459,250000.0,1,227696.69500993943,208947.8068801768,236284.4299844206,217373.38187167965,233983.0449568998,214921.40569936563
4460,390000.0,3,439714.835567543,403327.46745730273,446271.57905275625,410486.122400103,438635.040072264,402628.6570466992
4461,510000.0,2,607596.6659770334,556602.8456520273,589762.905328848,540994.0200927014,600551.3219724863,550036.9491935075
4462,2800000.0,4,2244748.1194498898,2040606.827067546,2251113.637033039,2051430.1011445774,2502135.6215559943,2278158.009423901
4463,816000.0,1,880679.0506964659,808162.6138680226,870713.1767547322,801025.5601009731,868575.398019544,797816.1218161446
4464,366700.0,1,462470.73819906206,424390.20245213585,452038.2127502289,415859.28893929196,452342.3373920697,415491.86193191103
4465,850000.0,1,951184.0563154196,872862.1313446019,901481.8459346393,829331.6557492067,960629.7697491733,882371.2013371766
4466,700000.0,2,1079613.50727049,989004.6868259716,1114845.7811568372,1022656.5548321945,1067637.5608628613,977835.0081599018
4467,240000.0,4,171573.91128629324,155970.68182567073,171743.39448577113,156509.01106228234,176067.8402714434,160307.2020000737
4468,420000.0,4,398589.8305245558,362341.3791153693,399137.5967720671,363732.3620836418,402742.93545125675,366691.57188474206
4469,355000.0,3,323935.9336442773,297129.5238800152,309968.90785066725,285113.23826242075,317999.94636377716,291896.1771140682
4470,330000.0,5,371068.4696117279,340023.7863481638,343052.8856890254,314687.78326383827,364536.5164742178,334301.8828427804
4471,450000.0,1,428751.4953695233,393447.452762314,415088.0374612965,381866.4246450336,433523.17746664694,398205.8218002508
4472,1800000.0,2,1935692.097123146,1773235.091460506,1962506.359257224,1800222.0810412914,2072476.7681622664,1898153.8415240028
4473,300000.0,5,337605.59380469355,309360.5134866569,363888.55548014934,333800.66938988515,333552.8494132109,305887.998999127
4474,315000.0,3,310455.5372172982,284764.6598558201,318562.35951801244,293017.601476517,323156.5240025127,296629.46501851623
4475,515000.0,3,537427.5142456075,492954.2074303262,546018.5483950842,502234.61947760533,530404.0611747046,486864.6034473302
4476,390000.0,3,444345.6470673028,407575.0691377408,456300.1112375126,419710.4904376621,428825.04031182703,393623.93405757716
4477,317000.0,1,226496.00301743543,207845.9816711576,229804.34657797765,211411.9325922585,234221.61177131563,215140.53745362122
4478,480000.0,4,478943.2761188795,435387.3428194667,483973.64403943263,441043.0842805789,491525.0134613544,447526.35972338973
4479,1600000.0,1,1027332.8651116121,942740.7327613145,928454.3571170247,854145.4192869624,970427.9815963658,891371.1930413904
4480,500000.0,5,470793.3305310266,431405.37109532615,454596.54375683254,417008.5272622343,472849.29656994453,433631.2083988345
4481,345000.0,3,367651.30017807113,337227.3478487825,375539.7867817876,345426.1443451546,368419.43795447506,338176.86683004623
4482,450000.0,1,369211.4719291104,338810.04434966436,343629.9778358181,316127.5180069511,368035.5813585936,338053.2316242929
4483,250000.0,5,135341.63418485044,124018.55364923317,134269.7316850039,123167.72715238508,135809.10302041392,124545.10534646137
4484,420000.0,3,400528.2639107204,367383.6706457152,399170.04059534904,367161.5443001502,402624.9894803843,369574.5756682402
4485,1260000.0,1,1118831.7151329927,1026705.4299352947,1111077.9889103572,1022152.7503464932,1157932.9633910533,1063600.9128075014
4486,890000.0,5,801422.45716511,734373.0892437894,780272.9462775053,715756.5904500049,843936.8490899679,773940.7848078604
4487,289999.0,3,217523.05680084976,199522.54624254405,200199.42005051783,184145.9046478325,212841.87610963473,195370.25297204693
4488,1200000.0,3,1114768.3401604258,1022518.8123529244,943430.6474590455,867779.187397236,1248248.154598233,1145782.7857621869
4489,2230000.0,1,1167462.435271647,1071331.823478389,1152925.8230375818,1060651.2888614503,1093797.0038632448,1004689.8469217946
4490,275000.0,5,396751.97399382584,363558.5329565956,423120.00378453266,388134.6043135794,390283.65779459215,357913.55803096155
4491,280000.0,4,372339.4051613228,338478.2130231452,377539.45779779914,344050.07164231443,380324.44083432417,346279.8593337529
4492,250000.0,5,149266.7440999322,136778.64777308813,148112.82697311297,135866.21520321592,143272.96107429374,131389.91152614556
4493,900000.0,2,790381.276704046,724046.8758269704,792614.4345814805,727071.2780903754,820004.4757699046,751031.1669885283
4494,330000.0,2,295172.02387491055,270399.09473738534,297598.7217679017,272989.5817606473,307972.2999318156,282067.7235947612
4495,315000.0,3,372986.01891669596,342120.6068985242,364241.64780197124,335033.97626219894,362629.3866796615,332862.1054543348
4496,350000.0,1,272686.75709650596,250233.31962765305,271561.35349237884,249826.9132595034,257811.16059518806,236808.34246049414
4497,2000000.0,3,1041110.3819352218,954956.2118991493,1017027.7215992582,935474.6871822166,1015148.8654390393,931817.9968633237
4498,3100000.0,2,1429457.2284135725,1309487.0423514287,1535894.342970639,1408887.6182845281,1455881.5168348204,1333422.4713333128
4499,500000.0,3,438888.54593652434,402569.5551075071,435398.03882277926,400484.50550296885,435134.4370460465,399415.40920615423
4500,800000.0,1,768654.4133019566,705362.2535065865,781975.7580666195,719390.2496403132,806280.4943559447,740596.1285223847
4501,365000.0,3,547614.5566303615,502298.24969039654,553748.5254226471,509344.7480298676,541403.2325153151,496960.88208655367
4502,570000.0,3,504563.8720846197,462810.1038157502,501915.7175329589,461668.2897420492,509758.0031879121,467913.32541181106
4503,360000.0,5,381513.6661319166,349595.1069016495,401814.761869604,368590.97232621786,397426.728167627,364464.1826380108
4504,460000.0,3,486812.7402449643,446527.9171113875,477207.61097936064,438941.4674950153,486150.28305003385,446243.5001888141
4505,1100000.0,5,974746.4445084673,893196.2802929136,996655.8777207063,914248.0413970692,966814.9884136117,886627.4196981593
4506,3100000.0,2,1694288.0733578315,1552091.4050257576,1705934.570592642,1564866.8185487632,1934426.9576334858,1771715.86055246
4507,860000.0,4,867871.8159459956,788946.0457919505,788693.0628338044,718732.5699797322,885071.384495572,805844.593766104
4508,490000.0,4,479715.33087423095,436089.18557455775,473342.0304155527,431354.54086234805,502143.9581282382,457194.7540486528
4509,450000.0,5,367976.68472905667,337190.6693132405,372949.4688496123,342112.3870915304,374177.9808569099,343143.68483197433
4510,3500000.0,2,1683149.6494062038,1541887.7965882665,1666313.246372613,1528521.875051108,1651574.6948680037,1512655.2440958803
4511,495000.0,2,467321.83592181123,428100.8739426525,474547.7491995377,435306.2768880849,461526.390761164,422705.8681892161
4512,685000.0,5,554295.6330957285,507921.6245957894,568376.6253198005,521380.7775486995,541881.3755800292,496937.7715185681
4513,199000.0,2,199823.49356567502,183052.88915293087,196410.76184174436,180169.09283059638,201555.46403053735,184601.96235105046
4514,790000.0,4,770050.6135350444,700020.8734119589,770457.9654168395,702115.0047342168,816208.2428752586,743145.7071490587
4515,800000.0,4,937385.4299076563,852137.9709773317,936063.4689953618,853030.5824142257,937004.7003787454,853129.1208380692
4516,470000.0,2,482568.5934773093,442068.01549816184,486559.0546287492,446324.3391500496,467403.9185631943,428089.01754339715
4517,560000.0,4,519872.2465696293,472594.16161707585,524076.71757697506,477588.8413893843,518119.8262871513,471740.5491247386
4518,470000.0,3,397705.35902458086,364794.36733706074,403531.42609086825,371173.20066452754,399995.37508342863,367160.81931849103
4519,173000.0,3,198718.1860163825,182273.81980471165,198555.7333617263,182634.0212857891,193610.79127351564,177717.79670717093
4520,1100000.0,1,1159708.581920212,1064216.4340671278,1210344.352319436,1113474.3203786672,1164192.2332713648,1069350.2656359342
