Id,preco,fold_busca,log_a200_d6_rs025_bruto,log_a200_d6_rs025_calibrado_cf,log_a200_d6_rs050_bruto,log_a200_d6_rs050_calibrado_cf,log_a200_d7_i800_rs0_bruto,log_a200_d7_i800_rs0_calibrado_cf
4446,680000.0,2,425504.6106904443,389941.1939887022,425024.94462149823,390464.08696942736,433664.44567702623,396141.46916506666
4447,1280000.0,3,1245605.3673959754,1141367.8985143085,1231050.1584502205,1130827.9647866958,1279467.508733635,1171735.1367946905
4448,530000.0,1,400779.5414088607,367778.6676834737,405112.5011796455,372630.7936263598,405138.72382598155,371071.71346743754
4449,616000.0,4,544998.0183715906,495281.31858301844,526148.3467792787,479358.7672431368,538276.8143705641,488064.3618249633
4450,850000.0,5,886578.7419144473,812631.1628033429,898849.8386819019,825514.8665872241,885035.7654465721,808614.7493613116
4451,1300000.0,2,1279059.5267367386,1172156.5090188787,1284010.3382699532,1179601.1757342007,1302423.7441393766,1189731.0480995518
4452,2500000.0,2,746807.8658361966,684390.1183862326,738229.5459133752,678200.4897985954,755061.6456351981,689729.6575585192
4453,1100000.0,2,935592.6259684134,857396.3630268635,907922.6136019817,834094.9839419435,930622.3221598389,850099.8816323635
4454,650000.0,1,349347.6923760767,320581.80517077894,349295.6329074091,321289.2925335605,340462.73313320725,311834.1504422841
4455,337000.0,5,322764.6567795185,295843.56803343276,319564.01352871524,293491.56293011736,325614.13919046964,297498.0287007345
4456,430000.0,5,313040.12027235323,286930.1336863865,316780.457563742,290935.11052597314,306737.1270156093,280251.0076599938
4457,400000.0,3,430521.13339597033,394493.3236097298,438236.12933736056,402558.4715885529,423310.9028490047,387667.7252612622
4458,550000.0,2,439381.51200605946,402658.2723279802,441391.73512989224,405500.01366820285,442281.98150361597,404013.36951788067
4459,250000.0,1,232488.00184503166,213344.54166593926,233732.4037426338,214991.86238193142,230072.18959263223,210726.0466417755
4460,390000.0,3,435264.9605705785,398840.1674777174,431536.6925768901,396404.44903711,437843.8606944014,400976.99433825637
4461,510000.0,2,595670.1172928663,545884.3709911106,598096.4817679785,549462.3306901032,610307.1721844716,557500.1184468598
4462,2800000.0,4,2299896.347922518,2090091.4451154477,2150701.6474965573,1959442.9912448702,2259197.95008914,2048451.6076284845
4463,816000.0,1,881706.1766109298,809104.9802151604,881885.0158750551,811175.9385252655,875212.1253380456,801617.9246695822
4464,366700.0,1,438314.8305591843,402223.2368505833,438227.52888499806,403090.6758044524,437449.41114728106,400665.4832122795
4465,850000.0,1,950179.4232896399,871940.0225103135,917382.9966622753,843827.7098588028,972011.7854348961,890277.9653489627
4466,700000.0,2,1098177.820459372,1006392.7857960927,1108330.0653225668,1018206.3252836483,1045058.6895665954,954634.6000357898
4467,240000.0,4,168022.9788659145,152695.3121290372,165829.48427840957,151082.51815834496,176698.10792873616,160215.0547442067
4468,420000.0,4,397749.05157349294,361464.9376470716,401421.6929759851,365723.8667906415,399094.00756300014,361865.0421292502
4469,355000.0,3,324586.3625167759,297423.61759942834,310512.87538674136,285233.4167729628,336445.5605168966,308116.5267466777
4470,330000.0,5,365898.4821564528,335379.6960896104,371157.7133045801,340875.8582309559,371268.60848859715,339210.3285760978
4471,450000.0,1,433285.6264171711,397608.1459895183,421137.74853095744,387371.14506254037,426009.01518853265,390187.07894850406
4472,1800000.0,2,2001012.2265745825,1833768.8410717077,1923148.102255926,1766767.5211935425,1928119.2730868238,1761288.0400505431
4473,300000.0,5,341996.97156517825,313471.75782503816,347744.6375124957,319372.998345881,333429.2843860329,304638.3521998012
4474,315000.0,3,310013.76328388625,284070.5144435658,307813.3514204611,282753.66631622694,316907.3778556319,290223.47750779876
4475,515000.0,3,538867.53266992,493772.842860218,538486.7108990679,494647.45783979207,548066.595376909,501918.8707200351
4476,390000.0,3,442866.79343656846,405805.84716264904,441910.6367699651,405933.83020662644,440916.1857870277,403790.62675808184
4477,317000.0,1,228584.26069394738,209762.24124591294,229076.51390733314,210709.27934805056,227291.46690006577,208179.14733660905
4478,480000.0,4,480639.73482914054,436794.0315468459,475461.72394197294,433179.629386411,489081.056858706,443457.7665685846
4479,1600000.0,1,1015226.3239680632,931630.8500020406,995326.1076193656,915521.3831201188,1030043.7606909322,943430.1900753423
4480,500000.0,5,456607.08176035405,418522.4912949281,464673.528468124,426761.94549079763,469390.3975872023,428859.5032157433
4481,345000.0,3,371316.9612746902,340243.60432776134,366541.15411833854,336700.32409078977,369908.9050305092,338762.2260658221
4482,450000.0,1,365625.1161450789,335518.91799355083,361502.64327816566,332517.55122470146,369582.6342325601,338505.4384764057
4483,250000.0,5,135151.88705261188,123879.16598752406,139617.32996414832,128226.29159908753,133697.12039816764,122152.6493299889
4484,420000.0,3,401257.99086997064,367679.0432902334,394485.72448110057,362369.87249484746,402816.7810557769,368899.22786765307
4485,1260000.0,1,1134684.129405278,1041252.2951827231,1097448.2147988845,1009455.3933871223,1126984.6027875573,1032219.5411451798
4486,890000.0,5,800664.9360067514,733883.2381183084,794181.3744282537,729386.0477503123,809145.1401572403,739277.123309282
4487,289999.0,3,211132.29045581285,193463.85699176003,211492.85016355777,194274.80486942688,220793.64593848365,202202.61254089203
4488,1200000.0,3,1048527.8999369526,960782.698124176,949269.641992462,871987.7495808293,1117308.1736572539,1023229.7707957355
4489,2230000.0,1,1181537.734454914,1084247.894161523,1168282.4438120911,1074610.1711247703,1167064.1342830183,1068928.8941454152
4490,275000.0,5,405055.95369643153,371271.1292196892,400992.8332042975,368276.80326505215,398430.3707058987,364026.728551157
4491,280000.0,4,375817.46606194647,341534.03106647404,381157.67113062885,347261.8938686722,380060.0341603079,344606.6281798376
4492,250000.0,5,150684.93069501742,138116.6326898569,153069.7548695946,140581.16587639626,147998.23116199972,135218.88862490532
4493,900000.0,2,814440.1796474654,746369.7645221258,792243.2367931538,727822.063214724,824985.7826437183,753603.5827575524
4494,330000.0,2,298789.3013554733,273816.67317904794,297651.5593138081,273448.0547865091,296894.53799427045,271205.6283159683
4495,315000.0,3,367438.272788771,336689.50072316604,374198.8489543499,343734.59105946135,369535.75787760544,338420.4982554106
4496,350000.0,1,282529.1737964656,259265.2378295262,278342.7225677516,256025.3492758772,275341.4646323639,252188.75180554355
4497,2000000.0,3,1030998.2123060301,944719.9681001828,1004829.3186729639,923024.2046542066,1044050.2603153615,956140.2429061874
4498,3100000.0,2,1435601.6163457949,1315614.9059386952,1460804.2499680163,1342019.1095202123,1566657.4219202748,1431101.8092086383
4499,500000.0,3,440294.85350853764,403449.13792905083,427072.36323462887,392303.5694510156,442024.5642401793,404805.6786992674
4500,800000.0,1,767194.0364617512,704021.9657738524,796286.7435595668,732440.8907222819,771480.9024527431,706609.1774122966
4501,365000.0,3,560080.7445290871,513210.8443928008,553404.3949282853,508350.664126145,541020.9750643073,495466.49828819366
4502,570000.0,3,498915.07316379045,457163.772330665,505310.4724388857,464172.16163867223,508276.3923513655,465479.0403476563
4503,360000.0,5,392005.84848088515,359309.5045216781,387862.95914633747,356218.1636961133,392214.415851122,358347.508599633
4504,460000.0,3,466124.9819189484,427117.69311822666,468544.53402865713,430399.40995952697,483233.07390855794,442544.3929563992
4505,1100000.0,5,994607.4499451113,911649.434359839,982620.9130600764,902451.262760557,979787.4032992683,895184.778376096
4506,3100000.0,2,1679025.789811369,1538693.8349610046,1653063.247968742,1518644.587779761,1699792.2717304523,1552717.1169116653
4507,860000.0,4,874368.0551273206,794605.0236370969,844273.6234018225,769193.6424530313,859877.7474526156,779665.1701387084
4508,490000.0,4,483243.21675206674,439160.01438756654,478491.76430823514,435940.2128293876,493283.7002524998,447268.37183934735
4509,450000.0,5,365496.37118747196,335011.12431042106,369548.10513570695,339397.57407758327,370906.84616888006,338879.8036878309
4510,3500000.0,2,1745832.4513828217,1599916.8363693801,1560562.0888987188,1433665.1505091905,1706387.5165486238,1558741.7057333172
4511,495000.0,2,475165.927882713,435451.84847863205,470437.33545895683,432183.77413093747,493448.1527452547,450752.36887387035
4512,685000.0,5,569130.0837945286,521660.1976961695,573231.3380827196,526462.787460586,553983.6659270765,506148.3170093717
4513,199000.0,2,198495.58746915963,181905.44693186146,192506.75318097178,176853.087253964,197656.90709993982,180554.57012841594
4514,790000.0,4,811681.4904704745,737636.9552146653,795704.486951765,724943.6861103381,796040.767923244,721783.140218343
4515,800000.0,4,944714.4346450757,858534.1507726376,943006.4251543798,859146.2849430805,955467.240004595,866337.721201694
4516,470000.0,2,490328.55150531715,449347.1892360579,496506.8594123664,456133.4575483677,495507.6682641477,452633.6840509742
4517,560000.0,4,515163.68168560846,468168.5785091488,505943.66903687175,460950.8610424773,516858.6412938887,468644.1551672644
4518,470000.0,3,401937.9287443883,368302.0811183914,396671.7750741742,364377.95244684414,399837.92667724047,366171.1958395631
4519,173000.0,3,199050.83790069455,182393.43093646504,196001.12811979814,180044.29412253737,197372.24917962553,180753.31949684594
4520,1100000.0,1,1156099.241898378,1060904.0506423889,1132688.1969141553,1041869.8522467094,1128436.8273141326,1033549.6520719427
4521,950000.0,1,457938.1239328331,420230.71464536403,463784.68544698646,426598.6729775729,458485.1401984143,419932.37517789064
4522,890000.0,1,516959.0358190285,474391.7435807815,526366.6731090638,484162.8697410141,487143.78610235284,446181.1937080068
4523,420000.0,2,336469.23039431794,308347.33665405744,338501.48810073605,310976.27600834455,338249.6738247546,308982.49572743656
4524,800000.0,4,612384.4787505509,556520.5411601139,604978.8668138848,551179.0079342597,623317.9326273301,565172.5299696462
4525,260000.0,5,217864.59643133642,199692.99055081815,218432.21708584446,200610.86377942422,213908.97245811138,195438.37311825936
4526,590000.0,2,571013.6620610985,523288.6872992148,575766.6189616923,528948.2182758925,576235.8674607935,526376.8459624455
4527,650000.0,1,626730.3531459979,575124.3026691383,601652.307016695,553412.1410668177,614668.9569844848,562983.1207678999
4528,1190000.0,2,870067.8078680222,797348.0693914571,866483.8728354921,796025.8299233261,851905.0526224278,778193.6529478097
4529,2950000.0,2,1330234.1106684993,1219053.9523341125,1300215.0506718585,1194488.2036902818,1416829.0214453433,1294237.3664846548
4530,375000.0,1,370379.55663367314,339881.86971091834,372083.07801967184,342249.6522661626,375179.20859776705,343631.4121666849
4531,352500.0,3,336203.90164041106,308068.95244024706,339442.5518003717,311807.87182355777,330735.704857978,302887.4463238361
4532,700000.0,2,742724.4201663384,680647.9646231778,731188.7240897155,671732.1916441473,740381.8389277824,676320.0265543999
4533,550000.0,3,435179.8120439571,398762.14453607367,436123.0754181819,400617.4455089027,434827.9634020532,398215.0384446629
4534,280000.0,1,270487.895501035,248215.4590081527,274190.62491758214,252206.164634348,276065.70881170256,252852.09626706052
4535,370000.0,2,292681.10120581015,268218.9926847832,283035.9781250973,260020.9380099639,281647.41868745105,257277.7716448756
4536,450000.0,1,380211.23388946446,348903.98982592707,385152.2914488692,354270.9830274035,376434.33625320176,344780.99956066255
4537,420000.0,3,385240.78891119664,353002.22780895146,388827.7209400022,357172.4980538328,387393.45477013,354774.5602135064
4538,1500000.0,5,682270.716540892,625364.0195929677,708317.4141370935,650527.5191351754,710716.179571738,649347.3008081764
4539,1190658.0,4,775241.0582504668,704520.7516482978,775672.4687501023,706693.0850976746,779822.688671598,707077.9433964489
4540,800000.0,5,1149755.678481217,1053857.0910536204,1148435.9184203844,1054737.8251399896,1209149.5129568188,1104741.9421141506
4541,420000.0,2,412580.5227529411,378097.29346459877,412008.9535289672,378506.48979245865,411498.9916115387,375893.88920839096
4542,299000.0,4,354692.5504537639,322336.20702917286,358794.9851315636,326887.88783334725,358564.36002030707,325116.15004470764
4543,360000.0,3,338302.55430480675,309991.9810687126,346278.1220744171,318086.9449938065,353126.75017040275,323393.1444857987
4544,400000.0,1,329847.41356235,302687.21270640887,322335.73022012034,296491.0206826532,334323.6874465818,306211.32036453165
4545,300000.0,4,302581.7603556896,274979.1525773167,305122.9901043413,277988.8624363861,299733.03714237094,271772.8306054068
4546,280000.0,3,368425.8370306252,337594.4214571939,369174.3164313521,339119.11552584125,363541.10474228964,332930.60057250794
4547,450000.0,5,406204.2361467955,372323.63596133626,407372.1394806623,374135.6374585086,402951.78322144214,368157.72640543064
4548,490000.0,3,465416.72994406626,426468.71063200006,474661.0654562216,436017.9826377467,468124.075304621,428707.58629646513
4549,930000.0,4,727019.9978454274,660698.5916113865,685718.3498787974,624738.4504503468,715765.5008371298,648996.2470163248
4550,1100000.0,4,881232.388863245,800843.1679042646,883489.717265081,804922.3081904697,888903.7913732578,805983.5573034934
4551,800000.0,2,995680.2697433176,912461.9180617061,973170.7972155192,894037.5185236769,970580.2845462824,886600.4665486491
4552,3500000.0,5,1554494.4997143263,1424837.5391298889,1581408.5867985624,1452385.3066106038,1598910.2286583073,1460847.622519979
4553,390000.0,1,409034.0435313927,375353.4799664145,412229.79829415155,379177.4295966897,412183.1226432394,377523.7680002218
4554,550000.0,4,807256.7836347993,733615.886216168,772835.3411313517,704108.2589623065,773824.3879536749,701639.1863596059
4555,275000.0,1,270507.9052856553,248233.82115284307,273219.56723644555,251312.96584802264,262179.1082302117,240133.1820557766
4556,340000.0,1,364643.09374312166,334617.7569977636,354174.47029834124,325776.9473051688,363210.869748775,332669.4582904567
4557,475000.0,5,576231.1620068821,528168.9906234639,578316.7968933971,531133.3360560973,578137.972584208,528216.9490196244
4558,1250000.0,5,1478089.8771838064,1354805.6577919102,1496017.1045117988,1373960.707668678,1457624.1708263643,1331761.3248782356
4559,900000.0,5,1047469.6161657354,960102.4837882615,1077462.4620041463,989554.9204063109,1036214.7387952978,946739.7296341681
4560,1100000.0,3,971421.6190423006,890128.9934352126,976144.9580560105,896675.0937629719,991345.6283153299,907873.3906690452
4561,370000.0,5,365948.1085605211,335425.183264677,371030.94709179923,340759.4345651465,367406.330850495,335681.5506597365
4562,399000.0,1,498411.7374803476,457371.6615472799,502675.60164572846,462371.33594352537,498480.18649380805,456564.3471081174
4563,370000.0,2,355289.4691599226,325594.5913042575,354643.46692992776,325805.67156542913,356250.16644839273,325425.4890710357
4564,295000.0,5,219448.2374984263,201144.54360636903,217316.54694240363,199586.21844937833,219388.85594334578,200445.07994745305
4565,2800000.0,3,2175339.562366092,1993298.0459480672,2212215.4476986625,2032114.6747912345,2207101.530944265,2021261.498731143
