Id,preco,fold,xgb_bruto,lgb_bruto,previsao_correspondencia,especialista_caros_calibrado_cf
4796,470000.0,2,949465.2152061462,1134796.8588052238,,1002063.40631149
4797,1150000.0,5,1160302.1621704102,1111696.629770097,,1140425.5691645918
4798,2097736.0,3,1272985.2199554443,1427345.409746784,,1299841.8025295646
4799,240000.0,5,841462.1949195862,937636.8118696458,,885956.5665684028
4800,770000.0,2,1124948.024749756,1083932.6209046473,,1111805.8355025465
4801,415000.0,3,976109.8623275756,1022185.7188289198,,1000327.7017356068
4802,162645.0,4,982149.7201919556,1011019.212529234,260000.0,676696.0946752422
4803,1200000.0,3,1318908.5721969604,1384731.6592569735,1350000.0,1328175.0131326201
4804,177000.0,4,885251.6412734985,1052054.267340446,254900.0,646754.2533087285
4805,252200.0,2,981682.7774047852,1049974.4420827792,,1007283.6870388277
4806,260000.0,1,954803.1091690063,1082146.1005286947,300000.0,632147.5801722825
4807,850000.0,1,918279.8862457277,1016641.3386688138,,971441.166047612
4808,644379.0,5,918123.424053192,921319.428683802,,931445.5643559303
4809,315000.0,1,1099622.130393982,1239028.0401450836,,1145869.9739361873
4810,1000000.0,5,1088638.5440826416,1120374.722579782,990000.0,1050768.2727078276
4811,328000.0,2,1039079.1893005372,1130435.3067226764,,1062586.0802262109
4812,790000.0,3,1070189.7144317627,1167923.603071464,810000.0,959157.7677067347
4813,500000.0,5,970517.1585083008,1052694.0249727531,,1002029.30138772
4814,1100000.0,1,1118828.7734985352,1262247.08519093,,1164040.0167149308
4815,386000.0,3,899596.6911315918,991882.667834228,386000.0,666221.5867097158
4816,570000.0,5,903825.2830505372,926143.9368066958,585000.0,780371.7600916307
4817,380000.0,3,955397.90391922,951789.8376708291,,968372.1543188009
4818,1050000.0,5,1110489.1300201416,1095919.286104963,,1104172.6967466278
4819,540000.0,2,1024091.1245346068,1126406.3541215416,620000.0,842638.4420396725
4820,285000.0,3,883034.9445343018,971199.8964768948,,924408.4529814587
4821,456000.0,3,935412.9433631896,1022404.1453721672,,972960.7575213168
4822,330000.0,1,949365.7946586608,1117751.1974412752,350000.0,666459.8749918427
4823,580000.0,4,1109665.3938293457,1295630.415970659,,1165568.7236975296
4824,730000.0,3,914603.590965271,942197.845008679,595000.0,771472.3815651066
4825,240000.0,2,1007217.288017273,1153396.6667058629,,1045375.7703614593
4826,320000.0,5,963252.4251937866,976449.4454203732,,976146.2145201643
4827,780000.0,3,942216.9923782347,968739.8930718568,,963814.1412164306
4828,1000000.0,4,1045101.4041900636,1054540.5054765472,1050000.0,1061091.6437549095
4829,546000.0,3,942081.9878578186,940380.0199716566,560000.0,760627.428863119
4830,600000.0,4,977276.1464118958,1037984.1439774306,,1009412.6620665446
4831,700000.0,3,942745.9836006165,982074.9264793549,,967586.1528406513
4832,1500000.0,1,1392465.591430664,1407954.1172244882,1300000.0,1317077.9808229613
4833,225000.0,5,997044.6825027466,971700.607545854,260000.0,673877.0475517855
4834,479000.0,5,932862.5202178956,987225.1816216168,399500.0,717715.4753109609
4835,620000.0,1,938932.4188232422,1079109.6461574547,620000.0,810079.6923560101
4836,550000.0,3,921455.6813240052,976891.6116614316,715000.0,840670.7604107152
4837,350000.0,1,951737.2250556946,1153455.9954567866,240000.0,610209.6646783194
4838,368782.13,3,909512.1026039124,994331.5020173852,390000.0,671476.1470427614
4839,250000.0,3,951312.3035430908,1017452.6498141668,,982416.3782702909
4840,360000.0,5,873468.816280365,955825.4488719977,,911969.4398032149
4841,320000.0,5,922552.6452064514,1052472.1816021102,350000.0,703291.6438756752
4842,520000.0,2,1068394.899368286,1072789.7471857786,616000.0,846524.9974930885
4843,380000.0,5,952452.7788162231,1053562.7738777653,355000.0,715698.0983968579
4844,480000.0,2,874524.1165161133,1022705.2894761836,550000.0,751724.7041168483
4845,350000.0,2,878864.5267486572,1063339.3053981098,,938946.6124887181
4846,490000.0,4,1021047.9497909546,995526.3551505532,360000.0,733633.2850337283
4847,405000.0,5,1075781.5837860107,1092714.2025051557,465000.0,812240.7045561777
4848,400000.0,2,925772.786140442,952442.1607811484,,949151.1745664914
4849,500000.0,5,971767.1275138856,1078241.4360868223,,1009922.6632571776
4850,320000.0,4,1049107.0747375488,1052840.9444487945,,1062179.802813849
4851,1450000.0,5,1567760.705947876,1549361.7311671628,,1516149.4372370096
4852,298500.0,3,872853.8751602173,949970.9506967271,,912042.6651652415
4853,380000.0,5,915402.2932052612,1018533.2525760372,375000.0,706285.8784138581
4854,280000.0,4,982471.764087677,927194.2933641118,280000.0,672552.0847152745
4855,2600000.0,5,2364891.0522460938,2246049.3523216527,,2187995.0620203177
4856,1800000.0,4,1407834.8875045776,1282468.5376144804,,1362179.2201335884
4857,840000.0,1,1088073.73046875,1172509.043221532,,1119747.7764450181
4858,590000.0,1,1193315.029144287,1277823.9988717171,,1212885.7306835246
4859,650000.0,1,1141161.7994308472,1216007.8041427832,512000.0,812468.3167954062
4860,1700000.0,2,1555963.158607483,1630531.7705106265,,1502901.548529693
4861,1900000.0,5,1596217.5130844116,1724798.6574106913,,1580690.9649497492
4862,640000.0,2,838188.2905960083,1102386.9779938462,,918549.9909240169
4863,800000.0,4,1066665.768623352,1047768.868159203,,1072804.3338031806
4864,570000.0,4,996089.3392562866,1158573.4751590528,,1053399.0289611246
4865,340000.0,4,936725.13961792,934309.282058142,330000.0,680534.2346066509
4866,615000.0,4,1011932.4922561646,989073.1887850343,590000.0,833811.237968624
4867,450000.0,4,946075.439453125,934309.282058142,383000.0,708101.3583001654
4868,480000.0,4,1107294.201850891,1039803.5774208498,,1098326.2985831343
4869,1300000.0,2,1334457.3974609375,1296921.3576568123,1300000.0,1280302.338541824
4870,255000.0,4,1016463.1605148315,1008999.0136893748,290000.0,702191.09197461
4871,260000.0,5,917416.4533615112,1023051.118078022,217000.0,636582.5555204372
4872,699000.0,5,1059900.7606506348,1001159.3049658474,760000.0,921474.4490326004
4873,375000.0,5,913700.0441551208,1090320.9604976412,,975659.4138002527
4874,547000.0,4,959990.2033805848,1055102.8189654625,,1002044.0999976555
4875,365000.0,3,895072.6985931396,1062856.3042012923,360000.0,662589.690673196
4876,1228000.0,1,1125779.9863815308,1131155.085987138,,1130424.6247890722
4877,450000.0,1,1058491.587638855,979341.9806216748,,1045831.171269767
4878,2000000.0,3,2157773.017883301,2306836.0726943794,,2082597.6702825048
4879,480000.0,1,907041.7284965516,1098886.941313129,560000.0,774044.1231233503
4880,2000000.0,5,1857293.2481765747,1831372.7986583195,1845000.0,1768038.5011132008
4881,374000.0,2,928435.9216690063,1064893.611069745,,973580.9057952486
4882,620000.0,3,884713.7689590454,970360.0806352688,,925330.3833418186
4883,336000.0,2,1008662.8198623656,1081493.8341094267,374000.0,707047.2269306132
4884,550000.0,3,994542.5987243652,998866.2775556396,640000.0,825521.3744600788
4885,180000.0,5,948465.5857086182,1071189.1387079246,290000.0,688236.8354321267
4886,450000.0,3,952118.754386902,1002730.9655035002,,979195.3585025574
4887,2400000.0,5,2081916.332244873,1711695.4438489575,,1876764.243720999
4888,1800000.0,1,1586165.9049987793,1390871.135141076,1100000.0,1243110.2218937103
4889,570000.0,2,896013.4983062744,1047615.9074650502,480000.0,725029.8956578012
4890,350000.0,5,974251.5087127686,1022850.6264011784,,996166.1840778078
4891,250000.0,3,898501.2769699097,1024122.56547723,305000.0,628436.7457004433
4892,335000.0,5,871981.3227653503,955936.4120682552,280000.0,638148.8256653645
4893,1050000.0,4,1471562.0279312134,1730442.8564929434,,1517264.3564902549
4894,325000.0,5,926307.8570365906,1018533.2525760372,350000.0,698714.9739309408
4895,2200000.0,3,2311476.230621338,2314201.0926006176,,2180997.179542792
4896,437940.0,2,917364.1204833984,1068618.6478143602,380000.0,682099.4972336728
4897,342900.0,5,926307.8570365906,1018533.2525760372,342900.0,695528.1340711747
4898,355000.0,5,890808.2842826843,966853.3666635172,,926362.2405140223
4899,420000.0,4,1019168.257713318,993265.468738302,450000.0,773584.0290090569
4900,325000.0,5,962442.8153038024,981280.211322826,,976964.1267841532
4901,420000.0,4,953312.0393753052,1016718.9305646926,353000.0,710081.6918119418
4902,314000.0,2,953400.6118774414,1058123.523956993,,989447.2182456863
4903,560000.0,5,962216.1984443665,1117460.8084303616,600000.0,838729.3155728
4904,2250000.0,1,2546336.4124298096,2478867.7329585617,,2308816.0793588036
4905,590000.0,4,1003813.1475448608,1177371.8927704245,,1063499.8957677137
4906,930000.0,5,1055272.936820984,1158191.118539103,,1085851.903055674
4907,690000.0,2,1155339.002609253,1265970.513868983,,1168048.912875272
4908,320000.0,5,957700.252532959,1023051.118078022,490000.0,772473.0613741116
4909,360000.0,2,956015.4676437378,1112265.4663698326,,1002069.5149749181
4910,525000.0,2,891432.1660995483,984403.3570143476,530000.0,741526.4587502612
4911,450000.0,1,936389.5058631896,1118837.2703463973,,1012489.1186975811
4912,1170000.0,3,1137333.0354690552,1248399.2979933848,,1165409.1791233637
4913,450000.0,5,1004757.046699524,1330571.124988824,,1100856.4702934702
4914,920000.0,4,1010626.1968612672,1054669.3467406237,,1036466.8949987213
4915,230000.0,4,896707.7136039734,958499.651890875,240000.0,628868.6487584983
4916,690000.0,5,1004991.65058136,935599.5268639592,,991856.6100219211
4917,530000.0,1,946562.111377716,1049891.438615276,567500.0,776811.1783608778
4918,1200000.0,1,1104408.5025787354,1040631.3014944916,,1091387.341017498
4919,535000.0,3,910191.0591125488,1099441.0086842373,600000.0,797459.6417594309
4920,1100000.0,3,1080731.6303253174,1190884.6379056626,900000.0,1011115.844120454
4921,480000.0,5,950969.8152542114,1029705.37838637,,982983.2308650818
4922,400000.0,3,966377.61592865,1070399.187184678,524500.0,769329.6126231861
4923,370000.0,1,1018694.5199966432,1154292.5107187028,,1072701.2515680029
4924,1050000.0,3,1408700.8237838745,1305911.009663931,1100000.0,1216239.4271130688
4925,1200000.0,5,1425404.1910171509,1404082.0703756548,1575000.0,1453318.484810371
4926,650000.0,1,981282.5918197632,991844.1171392814,,1002598.8938238603
4927,790000.0,1,1076754.5700073242,1031798.6749957273,,1072146.7766202393
4928,1280000.0,4,1199110.984802246,1231720.5775071846,,1209507.7049033819
4929,1149000.0,1,1214282.8702926636,1143526.9506413108,1215000.0,1195383.6442860204
4930,1600000.0,5,2083022.3560333247,2505453.101908102,,2084697.0466224211
4931,350000.0,2,914255.5594444276,1088111.1051685072,,968440.7768899787
4932,580000.0,4,1092836.7376327517,1120835.9028664464,,1109359.4287707084
4933,434000.0,5,877248.7640380859,905737.5041006742,,900418.6099812586
4934,800000.0,2,1060017.3473358154,1046125.3536742872,,1060171.1158903611
4935,1200000.0,5,1194766.0446166992,1212113.498264684,,1189921.944572095
4936,245000.0,3,892366.7669296265,1056394.4188744174,234000.0,594332.6671767746
4937,510000.0,4,977113.1873130798,1011019.212529234,397500.0,737830.5206176775
4938,460000.0,1,1121981.2631607056,1105742.393987625,,1120804.7142620664
4939,550000.0,1,1005973.4582901,1210372.6668703377,530000.0,796106.7031007687
4940,650000.0,5,987728.1785011292,1003124.8054425692,800000.0,915783.9298941902
4941,949000.0,4,959259.8080635072,990038.8097752832,545000.0,795323.782705698
4942,550000.0,2,1276620.7456588745,1346532.1320484418,,1264920.6580698183
4943,1849000.0,4,1615902.9006958008,1533437.2867336995,2250000.0,1842136.6694274119
4944,3400000.0,2,1824951.529502869,1792141.646352425,,1706452.8299149496
4945,290000.0,1,982212.0070457458,1055840.957523493,,1021904.7819686698
4946,550000.0,3,971394.8965072632,1061051.7131839234,550000.0,782445.2049410085
4947,330000.0,5,881097.4955558777,1031003.933169381,,937946.6413816805
4948,390000.0,5,884384.81092453,926607.349585892,360000.0,673352.3561767034
4949,1200000.0,5,1258646.845817566,1106689.4763886165,,1201836.7489954254
4950,250000.0,1,1020536.5419387816,1091373.0894476995,235000.0,609068.2578512324
4951,1100000.0,1,1039485.3353500366,1122870.3528539462,1000000.0,1045102.1446580001
4952,850000.0,5,1029885.5304718018,1034627.73924119,705000.0,893178.9292977712
4953,150000.0,1,1012307.0478439332,1202960.0295294826,,1082984.6500069299
4954,840000.0,1,1037508.9645385742,1206722.177474334,863916.5,985620.8821916397
4955,490000.0,4,911640.763282776,953870.9158958084,417500.0,714920.196778344
4956,895000.0,3,1140828.251838684,1175266.1441496487,1307500.0,1228864.482910762
4957,940000.0,3,1016712.9039764404,1112382.8480159133,,1050566.5778588278
4958,580000.0,5,901202.7382850648,918653.7640155514,,919670.8016898823
4959,280000.0,1,944514.3342018127,1082146.1005286947,,1006684.155207024
4960,2490000.0,5,2489923.7155914307,2529538.156045657,,2336427.3189496566
4961,507000.0,5,945977.0321846008,1039220.3830991128,422500.0,741265.4347170973
4962,1200000.0,1,1046497.7025985718,1111144.984243753,,1076943.0958786085
4963,370000.0,5,934350.4905700684,1018533.2525760372,493013.0,765306.8508090931
4964,735216.0,1,1181357.0261001587,1224925.2487200887,605000.0,873272.9389125016
4965,1100000.0,4,1096791.2673950195,1055368.1414769052,,1095207.63489985
4966,252500.0,2,1015495.1810836792,1081493.8341094267,,1036756.3575215804
4967,400000.0,5,906840.3840065002,976449.4454203732,,939484.6778354802
4968,515000.0,1,994184.911251068,1040194.6139451124,490000.0,740397.59827655
4969,1700000.0,5,1398332.3574066162,1396773.280004516,,1368991.8606281492
4970,200000.0,4,946532.7262878418,978707.802239616,,973030.4279841635
4971,270000.0,4,981386.0058784484,1011019.212529234,360000.0,722214.3398775789
4972,320000.0,2,844962.1796607971,1051825.3663942134,423500.0,681566.5049665755
4973,650000.0,1,996281.3258171082,1130573.3100929763,,1052251.4625658218
4974,380000.0,4,928537.2495651244,951708.175105166,,953686.6887895479
4975,1150000.0,4,1098771.095275879,1085326.161162503,1210000.0,1154676.2728225442
4976,378000.0,2,973060.7867240906,1077760.5397083964,370000.0,694210.4224943145
4977,900000.0,5,905225.9922027588,986351.0792272626,,941196.1329806687
4978,1650000.0,5,1467797.3985671997,1645448.7861503095,,1479435.6358243304
4979,3522000.0,4,2280533.790588379,2343809.2213973408,,2195211.2662270376
4980,440000.0,3,899596.6911315918,991882.667834228,530000.0,741413.0418098293
4981,440000.0,3,924450.3378868104,1023259.121047714,440000.0,706373.8511230908
4982,370000.0,2,1008662.8198623656,1081493.8341094267,374000.0,707047.2269306132
4983,270000.0,4,860755.7415962219,1038532.7383379838,330000.0,670485.1315620556
4984,425000.0,5,931563.675403595,963403.2358394671,,951932.396751292
4985,845000.0,4,1052330.2555084229,1038098.6219531765,867500.0,979891.5131443979
4986,1100000.0,1,1226238.9659881592,1197539.1515916316,,1209479.2167265601
4987,366025.0,4,976799.6668815612,991191.8330041476,360000.0,717443.9512240372
4988,750000.0,1,1002555.7279586792,905548.9869596144,,990241.8098101774
4989,660000.0,4,953240.931034088,1037068.7713743777,675000.0,859399.3511121066
4990,450000.0,3,935154.2592048644,990780.7992286636,482000.0,726112.6052137921
4991,750000.0,2,923994.0643310548,1002948.9757806738,820000.0,899929.8693273308
4992,259000.0,1,933687.0312690736,1097438.486069109,,1004575.393790192
4993,430000.0,1,936814.0697479248,1005498.22118318,335000.0,634538.6359660954
4994,540000.0,1,1037473.7977981569,1029895.7445052617,606938.0,812386.2629980441
4995,340000.0,5,961824.8343467712,1052129.5233441852,545227.0,803301.8610885195
4996,410000.0,3,955612.8978729248,1048517.4708753492,,993252.9155997847
4997,210000.0,4,964622.0207214355,988795.2063902828,,988022.9480993357
4998,595000.0,4,979004.7407150269,989921.7714506348,590000.0,822531.4203441401
4999,1400000.0,4,1225617.8855895996,1270350.306515741,,1237179.0583024037
5000,250000.0,1,1027296.6623306274,1147880.1734096904,,1076029.705530199
5001,750000.0,5,938996.970653534,1095778.892755913,720000.0,880321.9898895251
5002,590000.0,3,1004087.6865386964,979315.7458918532,,1008210.2537561471
5003,170000.0,2,913635.7307434082,1090094.600953721,,968410.3834117046
5004,850000.0,2,1020896.6732025146,1046924.6406737362,750000.0,897340.4875186633
5005,370000.0,1,968851.6855239868,1046557.7339386716,360000.0,662739.2103484691
5006,340000.0,4,967258.1553459167,970692.6672823968,,985130.3536454488
5007,1380000.0,5,1193495.9888458252,1254275.5716162133,,1200626.7831783853
5008,850000.0,1,985819.399356842,1057312.9964688416,,1024526.2232060051
5009,580000.0,4,1118629.4555664062,1192479.169283056,,1145199.37276745
5010,650000.0,4,885697.066783905,1036025.0125697398,900000.0,936984.3636530166
5011,550000.0,5,1075032.7110290527,1257315.2924966908,,1125788.5615737082
5012,450000.0,1,900320.827960968,1058404.1409182171,,972754.9789262016
5013,310000.0,3,970534.0266227722,986929.5151106896,300000.0,640068.2247034665
5014,400000.0,1,1059048.1758117676,1080594.1471779176,,1075640.200175251
5015,500000.0,1,837882.6379776001,1001129.2975385194,,917522.0447212999
5016,590000.0,2,903205.9907913208,1013395.8500875843,590000.0,779216.0744549519
5017,660000.0,2,974898.4575271606,1126406.3541215416,,1017865.5066530851
5018,2200000.0,4,1803121.3283538816,1887306.5544455184,,1774124.1657920142
5019,360000.0,2,925819.8142051696,1077760.5397083964,420000.0,706436.6348193706
5020,369000.0,2,960598.9456176758,1125726.2552835173,,1007908.2360655577
5021,388008.0,5,967630.0287246704,968714.8464488029,403500.0,727917.1320984641
5022,260000.0,4,986246.645450592,996446.020064942,,1004780.5429331356
