Id,preco,fold,xgboost_alpha150_bruto,lightgbm_alpha150_bruto,blend_arvores_alpha150_corr30,catboost_alpha150_corr30,generalista_cat60_arvores40
4774,984657.0,2,1058354.375,922878.0050859923,990616.1900429961,1157105.0853142485,1090509.5272057476
4775,700000.0,5,841596.25,812434.3047617184,797910.6941666014,845787.7787739474,826636.944931009
4776,335000.0,5,392540.59375,381385.96729552606,459874.29636593413,466646.1118981428,463937.3856852593
4777,530000.0,1,530739.125,494421.8926780731,512580.50883903657,376320.9613172693,430824.7803259762
4778,300000.0,2,310420.75,310264.72354238445,319239.91573983454,337037.8860358803,329918.697917462
4779,950000.0,5,1238875.625,1235198.5514849576,1237037.0882424787,1255461.0294455,1248091.4529642914
4780,380000.0,2,369625.96875,363224.9356670971,376197.816545984,335506.6818518019,351783.1357294748
4781,395000.0,5,383343.1875,374168.07671867264,378755.6321093363,365171.8597698606,370605.3687056509
4782,900000.0,1,1295547.625,1364332.1412680373,1329939.8831340186,1176505.5380949203,1237879.2761105597
4783,270000.0,4,314037.375,305598.2585509144,309817.81677545724,269438.7639385608,285590.38507331937
4784,510000.0,5,489810.59375,479602.42186820274,484706.5078091014,508882.9938253723,499212.39941886393
4785,1400000.0,5,1710532.5,1778943.3266872298,1744737.913343615,1418988.1289428128,1549288.0427031335
4786,315000.0,2,350135.375,343071.98199894716,363237.57494963147,354787.5757476044,358167.5754284152
4787,320000.0,5,325300.5,318430.37586673984,321865.4379333699,334891.85190801905,329681.2863181594
4788,1400000.0,5,931008.0625,906202.776896079,918605.4196980395,999851.2324841792,967352.9073697233
4789,230000.0,1,287345.8125,279563.20075404807,283454.50662702403,265790.3246733614,272855.9974548264
4790,900000.0,3,762951.0625,736615.4578268179,791848.2821143862,797839.0663222724,795442.7526391179
4791,235000.0,3,309235.0,297234.17921208934,303234.5896060447,309093.59364054544,306749.99202674517
4792,520000.0,5,575701.6875,584911.8102810886,571214.7242233809,562468.3286169621,565966.8868595297
4793,350000.0,4,410419.78125,400912.8880901796,400368.83426906285,420591.16903371573,412502.23512785457
4794,210000.0,1,291383.625,277686.9593231264,284535.2921615632,237800.2132492623,256494.24481418266
4795,374150.0,2,299748.25,288117.6277516326,293932.9388758163,266222.2692334766,277306.53709041246
4796,470000.0,2,440661.9375,446541.0813241278,443601.50941206387,436469.83682911855,439322.5058622967
4797,1150000.0,5,1005021.4375,984938.9626270343,994980.2000635171,1038797.107357642,1021270.344439992
4798,2097736.0,3,1056791.0,1029713.8185009562,1043252.409250478,784385.0645674266,887932.0024406472
4799,240000.0,5,289999.6875,287856.50634206313,288928.0969210316,268956.42847889,276945.09585574665
4800,770000.0,2,897576.4375,886311.4143665129,891943.9259332565,841213.1272706293,861505.4467356801
4801,415000.0,3,386887.0,405431.7378787148,396159.3689393574,365085.62609822175,377515.123234676
4802,162645.0,4,247676.734375,230251.20463364496,245274.7786530257,246633.78014540175,246090.17954845133
4803,1200000.0,3,1297252.5,1278454.3466521038,1306497.3963282362,1397477.3833917943,1361085.388566371
4804,177000.0,4,205227.5,198745.83660720283,217860.667812521,208516.37780435255,212254.09380761994
4805,252200.0,2,275343.375,268562.272077102,271952.823538551,235536.87743221445,250103.25587474907
4806,260000.0,1,247002.109375,221384.90661050947,253935.45559492832,252910.96362999766,253320.76041596994
4807,850000.0,1,725046.0625,735210.8833730276,730128.4729365138,868703.8679924331,813273.7099700654
4808,644379.0,5,509499.3125,513388.1931302121,511443.75281510607,490985.5069387479,499168.8052892912
4809,315000.0,1,281822.4375,277747.31867948826,279784.87808974413,267359.2730583441,272329.5150709041
4810,1000000.0,5,1065514.375,1090167.1267633704,1051488.5256171795,1008714.2411886618,1025823.9549600689
4811,328000.0,2,444800.96875,456997.00929689314,450898.9890234466,377245.08593088697,406706.6471679108
4812,790000.0,3,806150.5625,790528.4876703342,801837.6675596168,827077.3536794835,816981.4792315369
4813,500000.0,5,516197.8125,487716.65182358224,501957.2321617911,446503.0497567965,468684.72271879436
4814,1100000.0,1,1429388.625,1458602.4661643328,1443995.5455821664,1496402.9161253406,1475439.967908071
4815,386000.0,3,378235.5625,375597.2567076051,379641.48672266176,383926.5404897691,382212.51898292615
4816,570000.0,5,515494.34375,532844.6095231806,542418.6336456132,524999.2559703679,531967.0070404661
4817,380000.0,3,535946.0,544582.2348881769,540264.1174440884,495261.6999683049,513262.6669586183
4818,1050000.0,5,1045399.875,1125903.5416572995,1085651.7083286499,973532.9600328712,1018380.4593511827
4819,540000.0,2,382035.53125,383029.807754996,453772.8686517486,471831.62205357023,464608.12069284153
4820,285000.0,3,310152.65625,324101.071683226,317126.86396661296,314709.42732579075,315676.40198211966
4821,456000.0,3,356571.28125,352614.80465271417,354593.0429513571,343578.0411356158,347984.04186191235
4822,330000.0,1,359843.5625,358729.97548536747,356500.7382948786,355891.4533611956,356135.1673346688
4823,580000.0,4,640597.5,599180.5689742323,619889.0344871162,660368.2953976425,644176.5910334319
4824,730000.0,3,590692.1875,581966.0660471692,588930.3887415093,594621.3103703693,592344.9417188254
4825,240000.0,2,372456.78125,333949.5042094059,353203.142729703,413745.5073250724,389528.56148692465
4826,320000.0,5,391630.46875,391998.2688324067,391814.36879120336,367204.043819654,377048.17380827374
4827,780000.0,3,412857.625,400940.8944453903,406899.25972269516,436414.7190036587,424608.53529127326
4828,1000000.0,4,969725.1875,984547.5110413196,998995.4444894617,1018346.0670876127,1010605.8180483524
4829,546000.0,3,533639.6875,550604.1382584879,547485.3390154708,525288.5786823202,534167.2828155805
4830,600000.0,4,730550.8125,753610.3395790595,742080.5760395298,685889.5184389772,708365.9414791982
4831,700000.0,3,893503.4375,906569.3645144898,900036.4010072448,887276.753163005,892380.612300701
4832,1500000.0,1,1328415.0,1372333.927946073,1335262.1247811255,1300548.3321668766,1314433.8492125762
4833,225000.0,5,257139.875,249682.56074529147,255387.852510852,251127.01072717042,252831.34744064306
4834,479000.0,5,406564.25,406347.5152545605,404369.1178390962,395501.77687721525,399048.71326196764
4835,620000.0,1,483363.25,487913.67272388603,525946.9229533601,510031.53790513444,516397.6919244247
4836,550000.0,3,528456.75,506477.84969008475,576727.1098915297,556717.7559851396,564721.4975476956
4837,350000.0,1,293281.0625,303306.04634687013,280805.48809640453,285152.0119539357,283413.40241092327
4838,368782.13,3,347641.9375,334985.4783388149,355919.5955435852,328307.90315867047,339352.5801126364
4839,250000.0,3,269265.28125,274432.61830052914,271848.9497752646,265797.9177443548,268218.33055671875
4840,360000.0,5,424291.96875,418768.5793504811,421530.2740502405,406419.0812057251,412463.5583435313
4841,320000.0,5,361481.46875,366747.58120627666,359880.16748469684,359281.8434980348,359521.1730926996
4842,520000.0,2,532860.625,526633.2350427088,555622.8510149481,547859.3992985433,550964.7799851052
4843,380000.0,5,378176.03125,370733.0653937644,368618.18382531754,390304.96461859124,381630.2523012818
4844,480000.0,2,489712.0625,487164.7257475298,506906.87588663545,529989.8502176004,520756.66048521444
4845,350000.0,2,365152.46875,344418.3073515783,354785.38805078913,277754.7301964263,308566.9933381714
4846,490000.0,4,345667.9375,349241.08961893216,351218.15949162625,355903.3108976057,354029.25033521396
4847,405000.0,5,435597.4375,444242.74429672945,447444.0636288553,407567.4258046299,423518.08093432005
4848,400000.0,2,462668.09375,447432.2690661943,455050.18140809715,558792.5205826224,517295.58491281234
4849,500000.0,5,452903.9375,447598.6387661167,450251.28813305835,441368.353648292,444921.52744219854
4850,320000.0,4,435562.53125,432980.0518490496,434271.29154952476,432495.3089372107,433205.70198213635
4851,1450000.0,5,1317818.25,1274157.8677747468,1295988.0588873734,1198056.167779004,1237228.9242223518
4852,298500.0,3,293874.0625,283074.5895001136,288474.3260000568,288777.78809463227,288656.4032568021
4853,380000.0,5,365313.40625,362061.74659991544,367081.3034974704,370317.30604161485,369022.9050239571
4854,280000.0,4,273638.15625,262620.9541754588,271690.68864891055,235181.40707775138,249785.11970621505
4855,2600000.0,5,2197689.75,1695742.0280631632,1946715.8890315816,1556401.622177984,1712527.3289194233
4856,1800000.0,4,1225500.625,1311883.4532079324,1268692.0391039662,1244273.3546609215,1254040.8284381393
4857,840000.0,1,909443.875,898170.0727921617,903806.9738960809,973621.1646051648,945695.4883215311
4858,590000.0,1,472514.3125,476898.2843742933,474706.29843714664,519631.8100857026,501661.6054262802
4859,650000.0,1,403854.53125,385423.52926152357,429847.32117903326,410604.7988600433,418301.8077876393
4860,1700000.0,2,1308267.625,1288722.4198633302,1298495.022431665,1212451.3747937633,1246868.833848924
4861,1900000.0,5,1306975.75,1365800.2939200702,1336388.021960035,1104872.6876974923,1197478.8214025092
4862,640000.0,2,489884.40625,492878.07877808384,491381.24251404195,470314.8918884381,478741.4321386796
4863,800000.0,4,819787.9375,858505.0034818217,839146.4704909108,917973.2794928116,886442.5558920513
4864,570000.0,4,469289.875,450304.3449662754,459797.1099831377,443732.82300182624,450158.53779435076
4865,340000.0,4,244654.203125,241377.85770663718,269111.221291073,268342.45438768633,268649.96114904096
4866,615000.0,4,554892.25,557070.933886334,566187.1143602168,552021.881603336,557687.9747060883
4867,450000.0,4,248080.03125,242116.7863177238,286468.8861487033,277973.2356800394,281371.495867505
4868,480000.0,4,630103.875,576238.7617698137,603171.3183849069,558431.8147128344,576327.6161816635
4869,1300000.0,2,1327889.375,1320646.74063384,1316987.640471844,1331932.967487928,1325954.8366814945
4870,255000.0,4,286407.6875,277222.1600886983,284270.44665604446,314157.07541773585,302202.4239130593
4871,260000.0,5,237735.828125,237215.88857791811,231333.10084602132,231364.45031213618,231351.91052569024
4872,699000.0,5,837653.5,843969.3352965671,816567.9923537985,829724.0379336573,824461.6197017138
4873,375000.0,5,327761.21875,325171.34243251925,326466.2805912596,274115.73393579345,295055.9525979799
4874,547000.0,4,380574.40625,385275.0989305773,382924.75259028864,351888.6224474109,364303.07450456196
4875,365000.0,3,368631.125,362783.7414399909,363995.2032539968,358478.15068723727,360684.9717139411
4876,1228000.0,1,1006453.4375,961456.9675357267,983955.2025178634,803027.8033346689,875398.7630079467
4877,450000.0,1,413462.0625,405513.8633717406,409487.9629358703,458722.898853334,439028.9244863485
4878,2000000.0,3,2148144.25,2655176.913287186,2401660.581643593,2071621.3374692043,2203637.03513896
4879,480000.0,1,456970.9375,446845.35967854736,484335.70401249157,498999.60449270176,493134.0443006177
4880,2000000.0,5,1421121.875,1411407.1341125877,1544885.1531894056,1400956.1668371283,1458527.7613780391
4881,374000.0,2,307141.46875,296853.125713703,301997.2972318515,242621.74619262453,266371.9666083153
4882,620000.0,3,691182.9375,707214.7054297582,699198.8214648791,656524.3628095582,673594.1462716865
4883,336000.0,2,322865.65625,329802.8391103573,340633.973376125,308645.63170351007,321440.96837255603
4884,550000.0,3,698209.5,710439.6577171094,685027.2052009883,674204.8321896145,678533.7813941641
4885,180000.0,5,278769.75,267081.53300003574,278047.9490500125,241798.49185080524,256298.27473048816
4886,450000.0,3,377703.15625,382092.37553263444,379897.7658913172,390851.3153139314,386469.8955448857
4887,2400000.0,5,1778100.875,1799822.6082378987,1788961.7416189495,1642859.0250041962,1701300.1116500974
4888,1800000.0,1,1188725.125,1225347.8615591282,1174925.5452956948,1120003.2262093334,1141972.1538438778
4889,570000.0,2,480748.78125,482547.92054010154,481153.84562653553,488120.37046037446,485333.7605268388
4890,350000.0,5,277964.3125,314011.15099412116,295987.73174706055,331651.2020889628,317385.81395220186
4891,250000.0,3,249993.328125,244741.7736674093,264657.2856273432,262873.8432423,263587.2201963173
4892,335000.0,5,358302.59375,366684.60875749344,337745.52087762265,354130.0677023939,347576.2489724854
4893,1050000.0,4,1287138.75,1289260.0418658855,1288199.3959329426,1219903.1934870984,1247221.674465436
4894,325000.0,5,308523.03125,311435.26063441456,321985.4021595451,324913.9091765115,323742.506369725
4895,2200000.0,3,2280955.0,2530430.5302816792,2405692.76514084,2200895.1345648817,2282814.186795265
4896,437940.0,2,384256.03125,384076.2211077372,382916.288325208,382610.7821714099,382732.98463292915
4897,342900.0,5,298696.96875,301230.72000616067,312844.69106465625,301968.2926665171,306318.85202577274
4898,355000.0,5,283026.125,265224.1402109013,274125.1326054507,282421.5025784302,279102.9545892384
4899,420000.0,4,377506.15625,380640.0785079748,400351.18216529116,416239.4681859689,409884.1537776978
4900,325000.0,5,319490.5625,309215.5251482884,314353.0438241442,275282.8467630102,290910.9255874638
4901,420000.0,4,363968.65625,367754.7180925248,362003.18101988366,353595.35448578367,356958.4850994237
4902,314000.0,2,299305.78125,301070.7346203575,300188.25793517876,293613.9741770648,296243.68768031034
4903,560000.0,5,465291.59375,470267.37869799545,507445.64035679837,494106.22917633725,499441.9936485217
4904,2250000.0,1,2083262.25,2057161.0891608957,2070211.669580448,1678721.190226056,1835317.3819678128
4905,590000.0,4,421101.3125,412203.811374809,416652.5619374045,350650.8271200955,377051.5210470191
4906,930000.0,5,794538.4375,763736.2884429208,779137.3629714604,730288.5295645325,749828.0629273036
4907,690000.0,2,850087.875,843810.3464140717,846949.1107070359,845611.6291209371,846146.6217553766
4908,320000.0,5,366925.46875,352207.0881613839,398696.3949189843,401002.0585628666,400079.79310531367
4909,360000.0,2,337736.53125,340990.62600997067,339363.57862998534,331024.31940607465,334360.02309563896
4910,525000.0,2,611653.625,613348.5539729937,587750.7626405477,580664.6483288647,583499.0940535379
4911,450000.0,1,398173.15625,411871.6967693575,405022.4265096787,405577.33764616685,405355.3731915716
4912,1170000.0,3,1142485.0,1164232.4484594844,1153358.7242297423,1130645.0957834516,1139730.547161968
4913,450000.0,5,555380.875,536888.3290505552,546134.6020252777,523278.803637551,532421.1229926418
4914,920000.0,4,789105.9375,773907.8214639635,781506.8794819817,708256.2800867821,737556.5198448619
4915,230000.0,4,223928.609375,206299.16076974734,222579.71955066157,224908.0099189186,223976.6937716158
4916,690000.0,5,752693.6875,692675.2775861362,722684.4825430681,826591.7405027212,785028.83731886
4917,530000.0,1,489334.84375,506157.8804534964,518672.45347122377,520330.3399476313,519667.1853570683
4918,1200000.0,1,1204837.25,1177720.1744681597,1191278.7122340798,1369912.9170423558,1298459.2351190455
4919,535000.0,3,492405.3125,505931.14555761084,529417.7603201638,516572.6424303415,521710.6895862704
4920,1100000.0,3,922958.875,911108.2991702716,911923.510959595,940864.6876177768,929288.2169545041
4921,480000.0,5,672191.875,699076.3132544438,685634.094127222,594986.679720041,631245.6454829134
4922,400000.0,3,382230.84375,383136.11376350897,425228.4351297281,429492.89941449487,427787.1137005882
4923,370000.0,1,397166.25,397239.12257710774,397202.6862885539,370009.75664030894,380886.9284996069
4924,1050000.0,3,986835.3125,1016469.5658167945,1031156.707410878,962080.3649547611,989710.9019372079
4925,1200000.0,5,1299778.75,1324726.965298381,1391077.0003544332,1293002.454875333,1332232.273066973
4926,650000.0,1,612878.6875,621481.1459063512,617179.9167031755,659858.075082823,642786.8117309641
4927,790000.0,1,632270.25,673622.1467180089,652946.1983590045,656789.5393305606,655252.2029419381
4928,1280000.0,4,923209.8125,956681.9579892257,939945.8852446128,789978.1138946479,849965.2224346339
4929,1149000.0,1,1082600.375,1030989.5492993383,1104256.4735047682,1176768.8787459126,1147763.9166494547
