Id,rank_preco_pipeline,selecionado_top05,pipeline_atual_21_19,especialista_caro,diferenca_especialista_pipeline,previsao_w050,previsao_w100
1273,299,0,1057998.201922258,1284775.1610064292,226776.95908417134,1057998.201922258,1057998.201922258
1274,1131,0,460132.6107928856,737096.0262754518,276963.41548256617,460132.6107928856,460132.6107928856
1275,1959,0,193085.0607558103,972148.0578464776,779062.9970906673,193085.0607558103,193085.0607558103
1276,390,0,937377.764314246,1449088.7552467885,511710.9909325425,937377.764314246,937377.764314246
1277,943,0,540830.0533421066,769167.6690798296,228337.61573772295,540830.0533421066,540830.0533421066
1278,443,0,888363.3383773302,954942.275631564,66578.93725423375,888363.3383773302,888363.3383773302
1279,232,0,1153324.6986905194,1365225.0780981064,211900.379407587,1153324.6986905194,1153324.6986905194
1280,1956,0,195571.2566471296,1033097.3289042172,837526.0722570876,195571.2566471296,195571.2566471296
1281,1477,0,362258.0732743097,967312.2508074832,605054.1775331735,362258.0732743097,362258.0732743097
1282,336,0,1016080.6273633188,1144355.5420654216,128274.91470210277,1016080.6273633188,1016080.6273633188
1283,605,0,742209.7773748293,1340309.5935445835,598099.8161697543,742209.7773748293,742209.7773748293
1284,848,0,570399.7874110657,804947.2349572321,234547.44754616648,570399.7874110657,570399.7874110657
1285,438,0,890153.5017040805,1011284.42141753,121130.91971344955,890153.5017040805,890153.5017040805
1286,1514,0,355965.02653281245,671718.0451720438,315753.0186392314,355965.02653281245,355965.02653281245
1287,1625,0,336307.73988483136,708127.2829569144,371819.54307208303,336307.73988483136,336307.73988483136
1288,1532,0,353559.8559328556,704667.0413273781,351107.18539452256,353559.8559328556,353559.8559328556
1289,1719,0,303097.1023693252,654817.2413109224,351720.13894159725,303097.1023693252,303097.1023693252
1290,349,0,999152.426249977,1531457.8179360118,532305.3916860349,999152.426249977,999152.426249977
1291,401,0,926791.3128194814,1080794.7054703294,154003.39265084802,926791.3128194814,926791.3128194814
1292,856,0,566724.2412968053,812116.2500861367,245392.00878933142,566724.2412968053,566724.2412968053
1293,870,0,563212.6625747717,780861.0953385809,217648.43276380922,563212.6625747717,563212.6625747717
1294,142,0,1307477.0710562093,1532854.5918545097,225377.5207983004,1307477.0710562093,1307477.0710562093
1295,1263,0,408499.69854446047,722132.8054107322,313633.1068662717,408499.69854446047,408499.69854446047
1296,652,0,706974.3951401819,923645.7769704636,216671.3818302817,706974.3951401819,706974.3951401819
1297,1457,0,366942.2617130599,720655.184006792,353712.9222937321,366942.2617130599,366942.2617130599
1298,1864,0,249852.25391094747,1029153.8616428064,779301.607731859,249852.25391094747,249852.25391094747
1299,1000,0,522946.3646564352,838665.2785329062,315718.913876471,522946.3646564352,522946.3646564352
1300,252,0,1124986.669870116,1526208.475601877,401221.80573176104,1124986.669870116,1124986.669870116
1301,1690,0,313942.7826805627,651287.0274557896,337344.2447752269,313942.7826805627,313942.7826805627
1302,549,0,793714.725850144,993159.578172883,199444.85232273897,793714.725850144,793714.725850144
1303,984,0,527524.3899413906,1090038.966849704,562514.5769083134,527524.3899413906,527524.3899413906
1304,1063,0,497384.5236833825,728243.7428726273,230859.21918924485,497384.5236833825,497384.5236833825
1305,649,0,707654.6067027863,1041693.481344218,334038.8746414317,707654.6067027863,707654.6067027863
1306,421,0,903404.4649597688,945533.6642480672,42129.199288298376,903404.4649597688,903404.4649597688
1307,1162,0,443873.9384462012,749960.6786924382,306086.74024623696,443873.9384462012,443873.9384462012
1308,105,0,1447223.598973702,1467621.5331754342,20397.934201732278,1447223.598973702,1447223.598973702
1309,617,0,733812.2930716897,1016726.7896591384,282914.49658744875,733812.2930716897,733812.2930716897
1310,1658,0,323153.82537910214,1024404.7044184796,701250.8790393774,323153.82537910214,323153.82537910214
1311,1156,0,446536.4982207704,764726.3201286289,318189.8219078585,446536.4982207704,446536.4982207704
1312,1663,0,322546.7961581429,1008009.5832027844,685462.7870446416,322546.7961581429,322546.7961581429
1313,511,0,831266.2038252349,944495.1532593644,113228.94943412952,831266.2038252349,831266.2038252349
1314,1926,0,221397.8101874772,609550.6277769477,388152.8175894705,221397.8101874772,221397.8101874772
1315,160,0,1278641.374956432,1220778.731436859,-57862.64351957315,1278641.374956432,1278641.374956432
1316,413,0,906429.2866841262,1339851.455243728,433422.16855960165,906429.2866841262,906429.2866841262
1317,1817,0,267110.90242640703,971593.1657488684,704482.2633224614,267110.90242640703,267110.90242640703
1318,1591,0,342428.07988051313,722335.1119429236,379907.0320624105,342428.07988051313,342428.07988051313
1319,1015,0,517934.8823520583,1102751.5849378924,584816.7025858341,517934.8823520583,517934.8823520583
1320,663,0,700204.3484379342,821550.7812761838,121346.4328382496,700204.3484379342,700204.3484379342
1321,277,0,1093034.823655016,1082150.7854416918,-10884.038213324267,1093034.823655016,1093034.823655016
1322,482,0,854982.4999555935,1368788.3582155604,513805.85825996695,854982.4999555935,854982.4999555935
1323,510,0,831765.8592215106,1020364.3985452004,188598.53932368977,831765.8592215106,831765.8592215106
1324,898,0,553421.7121245484,810965.6211757441,257543.90905119572,553421.7121245484,553421.7121245484
1325,1316,0,394370.3507606957,978885.5980122596,584515.2472515639,394370.3507606957,394370.3507606957
1326,566,0,778283.8901270966,922280.6636079024,143996.7734808058,778283.8901270966,778283.8901270966
1327,745,0,628840.1132863251,749391.9247986426,120551.81151231751,628840.1132863251,628840.1132863251
1328,1955,0,195730.42592288688,599000.4303503587,403270.00442747184,195730.42592288688,195730.42592288688
1329,1962,0,190788.48416905256,623763.7980652257,432975.31389617315,190788.48416905256,190788.48416905256
1330,1789,0,279351.7617936896,962697.0262476292,683345.2644539396,279351.7617936896,279351.7617936896
1331,1565,0,346897.65256059635,760402.7576232429,413505.10506264656,346897.65256059635,346897.65256059635
1332,339,0,1015008.2673059108,1210867.9171680573,195859.64986214647,1015008.2673059108,1015008.2673059108
1333,953,0,537018.366528929,812184.1097923468,275165.74326341785,537018.366528929,537018.366528929
1334,637,0,717994.5580025706,878576.5344178602,160581.97641528957,717994.5580025706,717994.5580025706
1335,457,0,876447.5625077661,960600.0625053984,84152.49999763235,876447.5625077661,876447.5625077661
1336,778,0,604180.1274107521,957526.6446287936,353346.51721804147,604180.1274107521,604180.1274107521
1337,1176,0,437134.614091701,735426.298192211,298291.68410050997,437134.614091701,437134.614091701
1338,1434,0,372467.1548120905,699256.9646469589,326789.80983486836,372467.1548120905,372467.1548120905
1339,948,0,538336.2270134493,793491.5548981337,255155.32788468443,538336.2270134493,538336.2270134493
1340,1737,0,299004.15333666286,1000742.7975482944,701738.6442116315,299004.15333666286,299004.15333666286
1341,555,0,788623.6420191532,943148.4850973404,154524.8430781872,788623.6420191532,788623.6420191532
1342,940,0,541469.5522699987,791343.4713660134,249873.9190960147,541469.5522699987,541469.5522699987
1343,34,1,2217633.502919992,1855903.8235523675,-361729.67936762446,2036768.6632361799,1855903.8235523675
1344,261,0,1114004.0582041158,1218679.378626454,104675.32042233809,1114004.0582041158,1114004.0582041158
1345,387,0,939343.754251221,961164.4300603056,21820.67580908467,939343.754251221,939343.754251221
1346,32,1,2241516.577021665,2116696.106350019,-124820.47067164583,2179106.341685842,2116696.106350019
1347,636,0,718274.1808533714,1022028.1703513176,303753.9894979462,718274.1808533714,718274.1808533714
1348,756,0,617497.3137450223,1103075.904857825,485578.59111280274,617497.3137450223,617497.3137450223
1349,767,0,608503.1461488884,949846.3634351592,341343.2172862708,608503.1461488884,608503.1461488884
1350,1520,0,355230.9936314952,695383.2656242833,340152.2719927881,355230.9936314952,355230.9936314952
1351,1324,0,393149.933509272,723433.1876709583,330283.25416168635,393149.933509272,393149.933509272
1352,969,0,532344.2297424946,781163.5027746444,248819.27303214977,532344.2297424946,532344.2297424946
1353,162,0,1276222.6208505642,1272350.658841099,-3871.962009465322,1276222.6208505642,1276222.6208505642
1354,1402,0,378391.0899820904,1076307.8820082224,697916.792026132,378391.0899820904,378391.0899820904
1355,878,0,560175.287332297,969872.7128933128,409697.42556101584,560175.287332297,560175.287332297
1356,1233,0,418012.0776310163,722213.6526388521,304201.5750078358,418012.0776310163,418012.0776310163
1357,1041,0,505518.6350598512,1082022.8997285422,576504.264668691,505518.6350598512,505518.6350598512
1358,1657,0,324137.7325824138,669765.3164577855,345627.5838753717,324137.7325824138,324137.7325824138
1359,892,0,554860.2351102716,940917.3304440296,386057.09533375804,554860.2351102716,554860.2351102716
1360,1073,0,490091.43743152265,988100.04449608,498008.6070645574,490091.43743152265,490091.43743152265
1361,890,0,555163.8522228673,817055.8456560352,261891.99343316793,555163.8522228673,555163.8522228673
1362,819,0,582408.056116329,1104619.1008712417,522211.0447549126,582408.056116329,582408.056116329
1363,822,0,581024.5028187531,799370.0400937884,218345.53727503528,581024.5028187531,581024.5028187531
1364,608,0,741651.6448811783,952590.6975390532,210939.05265787488,741651.6448811783,741651.6448811783
1365,731,0,641344.3365100686,1026512.3925567416,385168.056046673,641344.3365100686,641344.3365100686
1366,363,0,973934.6734755932,1278791.5789233765,304856.9054477833,973934.6734755932,973934.6734755932
1367,396,0,930512.2442911826,1017753.9210640944,87241.6767729118,930512.2442911826,930512.2442911826
1368,1369,0,384942.925609717,720774.678377302,335831.75276758504,384942.925609717,384942.925609717
1369,1715,0,305677.9978783071,961417.6192464824,655739.6213681753,305677.9978783071,305677.9978783071
1370,1497,0,358822.438728622,671035.0751147618,312212.63638613984,358822.438728622,358822.438728622
1371,1922,0,224295.3374043398,1015958.1375655312,791662.8001611914,224295.3374043398,224295.3374043398
1372,509,0,832657.5603991,902759.6832693032,70102.12287020322,832657.5603991,832657.5603991
1373,1365,0,385346.42952643824,706573.7448452814,321227.3153188431,385346.42952643824,385346.42952643824
1374,1701,0,311990.324032645,979169.71202953,667179.387996885,311990.324032645,311990.324032645
1375,259,0,1118079.346559106,1130804.70869288,12725.362133774208,1118079.346559106,1118079.346559106
1376,1124,0,465621.7537236929,745744.0390994352,280122.2853757423,465621.7537236929,465621.7537236929
1377,790,0,598531.2089696089,865736.8807206647,267205.67175105587,598531.2089696089,598531.2089696089
1378,1638,0,329332.0612689824,965294.949977178,635962.8887081956,329332.0612689824,329332.0612689824
1379,1791,0,278469.06314849114,640510.4305404538,362041.3673919626,278469.06314849114,278469.06314849114
1380,1279,0,403792.738447339,767298.1911273442,363505.45268000517,403792.738447339,403792.738447339
1381,1771,0,287334.693936661,996183.5301215146,708848.8361848536,287334.693936661,287334.693936661
1382,658,0,701879.4838735122,1221047.5133081868,519168.02943467454,701879.4838735122,701879.4838735122
1383,1827,0,262107.6717388827,966889.6076840988,704781.9359452161,262107.6717388827,262107.6717388827
1384,687,0,675323.7340466378,990404.1589756324,315080.4249289946,675323.7340466378,675323.7340466378
1385,808,0,586893.6580731653,754849.1556727634,167955.49759959802,586893.6580731653,586893.6580731653
1386,292,0,1065032.9175843548,1025963.7661327636,-39069.15145159117,1065032.9175843548,1065032.9175843548
1387,805,0,589661.0118769255,949785.1577919694,360124.1459150439,589661.0118769255,589661.0118769255
1388,360,0,978458.9954693764,1303872.9660101305,325413.97054075403,978458.9954693764,978458.9954693764
1389,1815,0,267464.2752205591,662559.9874830204,395095.7122624613,267464.2752205591,267464.2752205591
1390,102,0,1451872.3030831642,1952601.671773672,500729.36869050795,1451872.3030831642,1451872.3030831642
1391,710,0,656577.6906325937,1049941.43826991,393363.74763731624,656577.6906325937,656577.6906325937
1392,1991,0,167182.53375846962,1032445.5189131564,865262.9851546867,167182.53375846962,167182.53375846962
1393,1619,0,336724.9742444951,676899.031188831,340174.05694433587,336724.9742444951,336724.9742444951
1394,1468,0,364556.2754478996,682280.341876701,317724.0664288014,364556.2754478996,364556.2754478996
1395,157,0,1283766.4038403225,1344975.6891277153,61209.28528739279,1283766.4038403225,1283766.4038403225
1396,1970,0,185764.9415778942,917573.7467194864,731808.8051415922,185764.9415778942,185764.9415778942
1397,488,0,852162.5192576322,999248.5852122172,147086.06595458498,852162.5192576322,852162.5192576322
1398,786,0,599648.0233286173,1020566.470683868,420918.4473552507,599648.0233286173,599648.0233286173
1399,562,0,780559.1621202264,894455.2355991546,113896.07347892819,780559.1621202264,780559.1621202264
1400,389,0,938776.8739150156,1122009.7264867886,183232.852571773,938776.8739150156,938776.8739150156
1401,1703,0,311804.73239335,963426.7644169196,651622.0320235696,311804.73239335,311804.73239335
1402,1318,0,393933.4607972584,746267.3783964992,352333.9175992408,393933.4607972584,393933.4607972584
1403,355,0,991134.2168282825,1033221.9211772976,42087.70434901514,991134.2168282825,991134.2168282825
1404,1573,0,345384.0485874205,721201.9770264544,375817.9284390339,345384.0485874205,345384.0485874205
1405,89,1,1506296.8761775244,1824365.5503899115,318068.67421238706,1665331.213283718,1824365.5503899115
1406,1134,0,458898.99840541545,1008936.994371078,550037.9959656625,458898.99840541545,458898.99840541545
1407,1244,0,414928.8031579312,780599.7647158196,365670.9615578884,414928.8031579312,414928.8031579312
1408,1255,0,410491.01892451,713409.378480719,302918.35955620906,410491.01892451,410491.01892451
1409,782,0,602518.8773184185,1163916.1186674186,561397.2413490001,602518.8773184185,602518.8773184185
1410,1010,0,519937.49556871696,1278218.963853155,758281.4682844381,519937.49556871696,519937.49556871696
1411,1986,0,173845.06237224312,986899.8809992532,813054.8186270101,173845.06237224312,173845.06237224312
1412,191,0,1223615.5662742916,1230029.1329627568,6413.566688465187,1223615.5662742916,1223615.5662742916
1413,150,0,1294689.7576256928,1369823.6690240249,75133.9113983321,1294689.7576256928,1294689.7576256928
1414,78,1,1580601.6796476182,1830790.6622761204,250188.98262850218,1705696.1709618694,1830790.6622761204
1415,626,0,727010.8731313355,1057515.0101853092,330504.13705397374,727010.8731313355,727010.8731313355
1416,1198,0,429028.6926760759,1002959.7395552788,573931.0468792028,429028.6926760759,429028.6926760759
1417,190,0,1225052.710340989,1321553.186574813,96500.47623382392,1225052.710340989,1225052.710340989
1418,803,0,590061.3551915071,894866.6503024079,304805.29511090077,590061.3551915071,590061.3551915071
1419,1762,0,289687.1629783349,997452.7608159888,707765.597837654,289687.1629783349,289687.1629783349
1420,614,0,736392.3424076532,952402.3723003988,216010.02989274554,736392.3424076532,736392.3424076532
1421,5,1,3218159.369306129,3054369.6720470777,-163789.69725905126,3136264.5206766035,3054369.6720470777
