Id,preco,fold,xgb_bruto,lgb_bruto,previsao_correspondencia,especialista_caros_calibrado_cf
5062,320000.0,5,950806.3197135924,1038905.657863378,,985433.5321009862
5063,375000.0,2,951382.7562332152,1002028.5457188352,415000.0,725986.8151035375
5064,1100000.0,3,1221343.2788848877,1197141.5337068078,1100000.0,1155288.911923426
5065,1300000.0,4,1239667.7732467651,1142983.9060395225,895000.0,1077788.468998211
5066,350000.0,4,917523.3244895936,1048427.1593689856,,970204.6901992102
5067,550000.0,2,1085419.774055481,1139504.9064255224,,1095167.94849824
5068,200000.0,2,856815.0997161865,1011645.0952247562,,911646.2608234365
5069,4500000.0,5,3094484.0908050537,2653184.0094321123,,2728408.084907071
5070,365000.0,4,1005032.3009490968,1047408.1692767192,350000.0,748795.2353869986
5071,415000.0,5,915402.2932052612,1018533.2525760372,395000.0,715247.4403734519
5072,250000.0,4,921517.3125267028,1035538.5306442964,260000.0,678480.7391815472
5073,1150000.0,2,985943.853855133,1060990.1131767195,860000.0,947437.5860518013
5074,420000.0,5,919833.6005210876,1026858.3211457204,,961983.6516966033
5075,290000.0,5,928663.3729934692,1030234.5981445092,,968657.7278016908
5076,395000.0,3,922800.7793426514,1019640.6732615816,,962529.8480148404
5077,440000.0,3,993482.6493263243,1080292.0515530682,,1025834.6611123587
5078,400000.0,1,1031949.8777389526,1095595.319392299,450000.0,785254.0417423875
5079,670000.0,4,1066149.115562439,969380.5358547628,819107.0,955118.207869897
5080,340000.0,3,952118.754386902,1002423.4773273604,368000.0,695101.2195354976
5081,575000.0,4,1051013.3504867554,1046431.707763686,,1060950.6795778153
5082,100000.0,2,965862.2145652772,1051825.3663942134,,995571.30929076
5083,700000.0,3,1100133.0614089966,1082932.2560635712,,1098169.4128691293
5084,680000.0,1,979821.3243484496,992611.3821929188,,999502.9233480089
5085,275000.0,2,965655.505657196,1016391.1270487024,,988313.7243484845
5086,370000.0,1,898438.8709068298,1082146.1005286947,330000.0,684216.6349320621
5087,380000.0,1,960422.2178459167,1088427.911889057,,1015879.6358101271
5088,1050000.0,5,922973.9904403688,1063954.8968452648,,974344.9590325621
5089,155000.0,5,936810.8510971068,981280.211322826,,960322.9122953189
5090,305000.0,4,963899.552822113,918202.2182888438,360000.0,714644.225673959
5091,554000.0,2,968701.2434005736,1033433.36472457,420000.0,737828.2571867149
5092,400000.0,4,995296.5378761292,965229.529713206,,1001870.6374288071
5093,490000.0,2,935697.2575187684,1037721.0521632532,520000.0,772706.5003120825
5094,350000.0,5,929648.6377716064,1035931.0903250756,,970882.182672262
5095,460000.0,4,943254.2324066162,1049051.9216680557,,988006.7969816037
5096,1050000.0,2,961557.8651428224,1060990.1131767195,750000.0,889331.2418879351
5097,760000.0,3,1411807.7754974363,1333619.7926770437,700000.0,1051645.841507016
5098,3800000.0,3,2686682.939529419,2111915.7887151567,,2374545.3223958462
5099,490000.0,5,917416.4533615112,1023051.118078022,380000.0,709974.8464180931
5100,2500000.0,2,1773317.6946640017,1941898.8342562309,,1704085.0853541384
5101,292450.0,5,993685.0666999816,981280.211322826,261000.0,674852.5551243381
5102,830000.0,4,1064456.4628601074,1051864.3439657153,790000.0,957308.2134912087
5103,650000.0,2,970229.0892601012,1119665.0883352766,,1012186.0964533102
5104,350000.0,2,945004.4631958008,1016842.4616848226,,974101.7513675754
5105,2300000.0,3,1290637.3739242554,1455616.2011633564,1450000.0,1370530.3615073469
5106,420000.0,5,977230.0124168396,1063900.3408714174,300000.0,701090.9691935689
5107,395000.0,3,935154.2592048644,990780.7992286636,365000.0,686209.3839136712
5108,582000.0,3,896776.8549919128,925979.4354304492,,920748.3749840775
5109,433000.0,1,916669.487953186,1130499.1768055388,375000.0,718799.6441656206
5110,280000.0,5,911865.6516075134,986407.8573850992,,945532.8210218213
5111,245000.0,3,912706.6731452942,1050683.793047664,,963668.662624177
5112,549000.0,4,1034323.4539031982,1037068.7713743777,595000.0,861701.4194125303
5113,414233.0,2,929025.5308151244,1026590.6093505776,415000.0,720495.7846460833
5114,760000.0,4,992733.120918274,1058699.551636631,,1024360.7460838703
5115,470000.0,2,1058139.5626068115,1097124.6645532025,,1068105.1597382582
5116,278000.0,3,922549.0689277648,994331.5020173852,317642.5,659466.4615614848
5117,1200000.0,4,969836.7714881896,990504.7670453014,,991003.6580604386
5118,1100000.0,2,1095026.135444641,1089464.743763062,850000.0,983684.3135689273
5119,680000.0,5,959599.6141433716,897928.4152433431,,951916.3366508215
5120,367000.0,5,932073.9507675172,1114779.461130982,360000.0,721637.7892760434
5121,280000.0,3,897553.9803504944,983284.8249861894,,936049.2584705155
5122,900000.0,5,1048337.1019363404,1048000.718498951,1020000.0,1038761.5972458154
5123,400000.0,3,999570.4293251038,1289958.1772264135,420000.0,774218.0483641251
5124,350000.0,5,931906.282901764,981280.211322826,300000.0,671698.3977631708
5125,2500000.0,3,3089879.035949707,2726202.645033078,,2771152.9507786073
5126,1700000.0,5,1518116.83177948,1571742.272222793,,1491142.9882203543
5127,475000.0,4,965957.1647644044,1004887.8444370816,697500.0,875665.1168563607
5128,260000.0,2,860386.848449707,1018815.6012986844,,915599.154350449
5129,1050000.0,2,1336270.2131271362,1277029.2315269257,1237462.5,1254515.4430170432
5130,360000.0,2,1016843.4381484984,1143876.0569818208,330000.0,724892.6783895837
5131,3000000.0,1,2731528.043746948,2151026.1329674525,,2336271.784750225
5132,280000.0,1,934988.021850586,1129574.6677856972,,1012437.9327544108
5133,260000.0,2,936678.8268089294,1051825.3663942134,,975370.7859185946
5134,2000000.0,3,1519967.3175811768,1692619.5647791412,,1528002.146157144
5135,1100000.0,3,1354922.5330352783,1482133.1945508404,,1367720.5231153825
5136,2500000.0,2,1603902.4591445923,1633411.370543368,,1536281.356676723
5137,750000.0,2,922552.9432296752,1054449.3470719133,720000.0,861339.6305712606
5138,300000.0,5,917039.3347740172,967564.0454522684,,943644.3673861735
5139,255000.0,2,901563.3463859558,1035439.0096432058,,947680.6615164808
5140,335000.0,3,1109584.4507217407,1148488.3012607184,385000.0,777004.9472570482
5141,420000.0,3,952821.1951255798,920212.1777384063,460000.0,728610.8910934288
5142,285000.0,5,926867.8426742554,1031044.8141153988,,967717.4030268389
5143,381588.0,5,951541.3641929626,938576.9385281352,,958002.5336546184
5144,1150000.0,1,1223061.9192123413,1268346.2559718236,,1227169.464537424
5145,530000.0,2,978516.6382789612,1151958.2809958614,550000.0,813564.9250326067
5146,1400000.0,5,1353331.9234848022,1397837.020955209,,1340922.0058329229
5147,1690000.0,2,1520349.144935608,1553366.2219890289,,1466383.6999158985
5148,1250000.0,5,1218800.3063201904,1175696.0569179184,,1195292.6880001535
5149,840000.0,5,948464.6320343018,1000676.305957319,,973288.0132800178
5150,680000.0,3,996272.8023529052,1031698.9447286896,,1015289.1120242582
5151,291000.0,4,975281.7749977112,918202.2182888438,,975940.4036373599
5152,585000.0,1,966370.1057434082,1082690.4648223056,605000.0,834861.1745076085
5153,285000.0,3,966167.8671836852,1024430.05365337,,993103.2649892243
5154,840000.0,5,1032229.9003601074,1014166.1311747568,800000.0,932141.8490317145
5155,310000.0,2,1008662.8198623656,1081493.8341094267,,1031028.3385820107
5156,430000.0,2,949668.4670448304,994348.4753187824,570000.0,796214.95235654
5157,615000.0,1,1002485.6328964232,1124952.7562992212,,1052307.2196855785
5158,800000.0,4,1115430.9511184692,1220515.1357042063,,1149568.2083283565
5159,374000.0,5,918691.635131836,989601.459397626,353000.0,692541.2389977596
5160,475000.0,1,947736.1440658568,995186.5373665374,440000.0,738598.6518294406
5161,780000.0,4,1155898.8094329834,1098010.7227103736,,1145504.289220913
5162,353500.0,1,1002976.417541504,1062828.25968076,420000.0,757057.3410383165
5163,950000.0,4,1013285.6369018556,990557.372220982,,1020742.9791842729
5164,320000.0,4,887021.4819908142,985347.5215372024,285000.0,667741.2702906928
5165,260000.0,2,1026506.1855316162,1030872.0759216824,,1033193.1249908825
5166,1850000.0,2,1397061.3479614258,1377440.7948645782,,1351288.2617715541
5167,310000.0,1,927451.78937912,1035012.6059618882,,979887.2725051283
5168,790000.0,2,1126231.31275177,1101014.281434965,,1115371.8155553332
5169,170000.0,3,903192.937374115,983284.8249861894,,939878.3126531689
5170,329900.0,2,966510.2362632751,1033433.36472457,330000.0,695104.6037797837
5171,90000.0,1,975585.8778953552,1110664.3841515076,,1031697.0168127883
5172,795000.0,5,1012356.0428619384,947153.8085210498,,999833.0897483199
5173,1650000.0,5,2387122.15423584,2484645.9944936805,,2263055.686607718
5174,345000.0,1,903201.3416290284,1062828.25968076,,973211.51511173
5175,350000.0,1,959329.36668396,1061218.0860770089,349000.0,709479.4413037093
5176,400000.0,1,1049397.349357605,1166994.3153635429,,1093140.3401984228
5177,400000.0,5,1003559.4701766968,1091579.370980466,,1034158.7623150052
5178,3000000.0,3,2573333.740234375,2218646.822921357,,2328777.2168566533
5179,350000.0,5,957700.252532959,1023051.118078022,395000.0,730114.531667906
5180,800000.0,1,994752.1686553956,1023626.3354213556,835000.0,940787.0381207077
5181,415000.0,3,907349.169254303,983284.8249861894,414233.0,699188.9224558272
5182,1000000.0,4,1327804.2078018188,1382776.425122181,,1334032.512303899
5183,740000.0,3,1015772.2234725952,1039087.5685431332,680000.0,870239.707915031
5184,760000.0,3,961258.2325935364,955868.9493513866,,972193.1353692064
5185,200000.0,5,989535.5105400084,981280.211322826,,994526.3583028727
5186,2300000.0,2,1862311.4824295044,1623800.4626979767,,1701924.169538551
5187,400000.0,1,885695.3382492065,1093392.0287969783,,971495.169476491
5188,550000.0,4,904771.8048095704,918767.847149,515000.0,760672.7696074242
5189,380000.0,1,981824.517250061,1111911.091413946,,1035873.6230064993
5190,1150000.0,1,1059355.1397323608,1120061.717262594,,1085468.9028340753
5191,1500000.0,3,1557876.8253326416,1569259.1760537392,,1522214.2631167134
5192,700000.0,4,1143722.1765518188,1219131.889535956,,1168363.1111445823
5193,390000.0,5,909601.0327339172,934006.122118172,,929435.3390530884
5194,355000.0,3,949552.8936386108,957147.4362060684,,964594.682191888
5195,860000.0,2,1131622.314453125,1086847.9037838597,,1116242.0712485695
5196,450000.0,1,1060428.261756897,1185807.5911676832,,1105320.3267430898
5197,650000.0,1,1110734.1051101685,1246346.39012236,,1153339.836483484
5198,715000.0,1,1048859.0002059937,1079781.0135527423,1000000.0,1040713.1098309767
5199,315000.0,1,907785.6540679932,1035425.327946394,285000.0,658568.3421115347
5200,325000.0,4,943976.9387245178,1016799.1382014063,347500.0,720641.2001073861
5201,350000.0,2,1020899.772644043,932510.1005385672,,1009658.0526432514
5202,390000.0,3,954677.7009963988,983284.8249861894,,974777.9373102565
5203,380000.0,2,931291.4609909058,1081493.8341094267,762000.0,886232.5633814677
5204,565000.0,5,1033205.6283950806,1024886.6021658689,,1034845.2270308312
5205,3100000.0,1,1964213.8481140137,2051793.2845061924,3550000.0,2523124.810723946
5206,330000.0,4,916854.0239334106,1056713.3261330824,327500.0,709943.9425210434
5207,570000.0,4,1038071.5131759644,1030279.7499588992,,1047951.2370166889
5208,650000.0,1,903129.3392181396,1053293.6124834302,640000.0,826857.3198164558
5209,510000.0,2,1159711.7185592651,1183570.9273703566,,1154397.9969045157
5210,550000.0,4,876209.9742889404,1039860.0882618309,,939597.1647085692
5211,650000.0,2,1106649.398803711,1245630.8895703964,664500.0,920266.6609882057
5212,705900.0,2,1006060.9579086304,1009073.3271736734,630000.0,845183.7898826349
5213,398000.0,1,943237.4238967896,1061218.0860770089,385000.0,721357.2363101984
5214,280000.0,4,858572.9002952576,906550.0988250044,,892605.9773292155
5215,255000.0,3,950565.0401115416,983284.8249861894,,971994.057420637
5216,315000.0,1,1002976.417541504,1062828.25968076,,1034358.9355070858
5217,550000.0,4,1037629.8427581788,1120629.840732335,,1071005.1256573293
5218,325000.0,1,931199.9678611757,1062828.25968076,315000.0,684613.4580566516
5219,1200000.0,4,1002717.4949645996,958153.148006632,,1005111.9122200609
5220,395000.0,4,972073.6145973206,966382.55294207,415000.0,750126.7096643229
5221,695000.0,5,962973.8926887512,934356.3035835642,,964254.9061252656
5222,450000.0,3,948217.1535491945,963523.2732577116,650000.0,823115.316173173
5223,660000.0,4,1010837.5549316406,1263529.6214100083,,1089657.865913329
5224,2100000.0,5,2184636.354446411,2295797.8300762824,2300000.0,2127211.22331678
5225,480000.0,4,894617.9747581482,991191.8330041476,420000.0,729772.0122546109
5226,850000.0,4,959450.364112854,1091205.2507049867,,1010037.7955158065
5227,495000.0,3,945730.3285598756,935713.9115299502,,956494.8445246277
5228,1200000.0,1,1136151.5522003174,1066398.6005992838,,1116359.434729298
5229,2764500.0,1,2592161.178588867,2792536.1902467227,,2430058.989543774
5230,600000.0,4,1028614.5210266112,990038.8097752832,630000.0,865951.26356343
5231,670000.0,4,971030.5333137512,1001915.3996637528,675000.0,867322.6473682217
5232,950000.0,4,1240802.764892578,1296668.164773996,782500.0,1058938.0041300692
5233,470000.0,2,1048787.8322601318,1081493.8341094267,,1058587.5466328536
5234,860000.0,4,1061407.6852798462,1051325.8621650771,,1069295.985322983
5235,549000.0,1,990950.4652023315,1095255.173665748,600000.0,842130.0892398878
5236,200000.0,5,913047.0156669616,1000449.9953987404,,950215.9620507204
5237,565000.0,1,1057628.0355453491,1030770.6647759988,,1058274.891611156
5238,200000.0,5,978558.361530304,1070757.307708919,,1012240.5115796798
5239,500000.0,3,907946.527004242,1119948.6422037564,,978233.834256476
5240,3790000.0,3,3724872.350692749,3598397.334048478,4100000.0,3536248.102426078
5241,310000.0,3,925775.8855819702,1023259.121047714,,965475.1917882356
5242,340000.0,2,1014249.324798584,1086561.5136290102,353500.0,728888.9197901522
5243,1650000.0,1,1351545.2146530151,1312076.1624259788,,1316286.7470745589
5244,390000.0,5,921988.606452942,1074446.0258310274,,976622.8811208825
5245,650000.0,1,1078707.575798035,1028461.672150324,605000.0,861814.0821090781
5246,230000.0,2,994724.6313095092,1060643.9471618002,,1017261.1061913862
5247,350000.0,1,1029834.7473144532,1115728.5434019591,225000.0,681654.14848567
5248,425000.0,4,982395.7681655884,1030129.2521358425,,1009886.402153865
5249,980000.0,1,991820.216178894,1121856.8163482966,,1044895.8429752584
5250,650000.0,3,1037816.5245056152,1073363.3047316608,,1053907.8128619962
5251,300000.0,3,864589.9295806885,983284.8249861894,350000.0,653335.9376621661
5252,380000.0,2,932753.9205551147,1112239.24225173,360000.0,705185.1870567128
5253,310000.0,5,928323.3880996704,981280.211322826,,954806.9061001377
5254,950000.0,1,1502494.0967559814,1431082.1575418627,,1439224.0885721045
5255,1350000.0,2,1312293.291091919,1325167.4576935256,1300000.0,1278179.4943786808
5256,250000.0,5,974617.0043945312,1081469.514935871,,1012660.5930750209
5257,620000.0,5,908826.4107704164,1142063.4378220248,,986879.3927064305
5258,300000.0,1,962776.8993377686,1069705.6181154773,,1011803.0596073412
5259,1400000.0,1,1369839.9066925049,1407643.4591779618,,1354390.1695962597
5260,1100000.0,2,1384524.10697937,1415727.5361900977,,1350344.5550615045
5261,600000.0,3,1061400.6519317627,1165099.396250344,,1093099.3651964064
5262,340000.0,2,1251202.7025222778,1193923.179227757,,1218215.2615611209
5263,680000.0,5,971980.4525375366,976317.6338836736,665000.0,846769.0345375045
5264,1000000.0,1,1202668.1900024414,1334572.2171212323,1800000.0,1476998.4225401457
5265,650000.0,2,1245728.9695739746,1175106.287540509,,1210852.4243584597
5266,465000.0,3,1105744.1234588623,1079036.7003296446,,1100938.5892555595
5267,550000.0,3,1008441.3290023804,976118.8044598624,,1009275.4691938394
5268,450000.0,5,941470.2653884888,931450.0955522826,435000.0,726910.0094344534
5269,380000.0,5,1083601.951599121,1144291.8833831644,465000.0,823558.9793412732
5270,285000.0,1,958281.5170288086,1117176.142039239,310000.0,699291.9999442379
5271,350000.0,3,935154.2592048644,990780.7992286636,353000.0,680436.7968784978
5272,750000.0,3,1232197.880744934,1223578.5298391476,,1221828.379566786
5273,1150000.0,1,1079727.1728515625,996244.3024332266,950000.0,1015220.9903050378
5274,350000.0,5,906423.032283783,976981.8116423636,,939361.5108271529
5275,300000.0,1,1002976.417541504,1062828.25968076,420000.0,757057.3410383165
5276,440000.0,2,1044861.1974716188,1177827.991726282,,1075054.2067616654
5277,280000.0,3,949383.3780288696,995988.8117401468,,974456.0566266048
5278,1550000.0,2,1215029.9549102783,1228085.4353762318,1465000.0,1307374.503582461
5279,380000.0,1,967089.056968689,1086935.762165784,380000.0,730535.4077436362
5280,350000.0,5,917975.902557373,1016019.346770763,,957758.2704770971
5281,430000.0,1,958634.6745491028,1135703.1867300477,450000.0,768196.5804405377
5282,355000.0,4,932966.5899276732,991585.5510351463,,966007.420116818
5283,320000.0,4,881115.5557632446,961645.7535888412,,922557.3655624609
5284,550000.0,3,1001583.9338302612,1071778.950007659,,1029117.5720235391
5285,155000.0,5,980280.339717865,1030234.5981445092,165000.0,635480.499800894
5286,1300000.0,5,1356265.1872634888,1301108.61133446,,1316605.2650120934
5287,1179900.0,4,1283050.775527954,1415141.0369422128,1100000.0,1226629.0467849376
5288,250000.0,3,906098.4253883362,977614.51929842,330000.0,657455.9174668079
5289,1100000.0,5,1144292.712211609,1135223.1888616912,1144000.0,1137502.0010789959
5290,850000.0,3,1020300.7459640504,1124549.5961977304,,1055185.0336009501
5291,420000.0,1,974617.2428131104,1104974.8633085312,,1029431.6380060326
