Id,preco,fold_busca,log_a200_d6_bruto,log_a200_d6_calibrado_cf,log_a250_d6_bruto,log_a250_d6_calibrado_cf,log_a300_d6_bruto,log_a300_d6_calibrado_cf
4713,550000.0,4,434345.50533735467,396026.52559794165,406525.1555860966,376877.51585235156,397917.4237914294,374909.1110079658
4714,570000.0,4,406773.42587892205,370886.9196914583,379404.6158281015,351734.8610569009,371027.9086703554,349574.39680163044
4715,750000.0,5,640861.2936338973,588091.6757516477,621084.3294608454,580141.4056858761,622252.8113703523,591161.5591483037
4716,290000.0,2,284766.6352002106,261640.77388507372,281116.4060206818,262478.5768386562,272221.61645065364,258059.122083542
4717,360000.0,3,357231.3409132632,327852.8577215686,347179.5210188535,324022.3708769093,341297.4937784633,323518.8749642949
4718,299000.0,1,424239.09675077884,390077.70467484184,419035.61093744636,392050.91058097786,406024.2018953296,386358.2613599963
4719,670000.0,4,845624.0285181545,771021.0923354022,820254.503914151,760433.8269206996,812141.7270283648,765182.2078851034
4720,274000.0,1,293531.111499182,269894.8378431031,287532.2328918074,269015.9756933947,291817.01598408126,277682.745029906
4721,1100000.0,4,755922.1848596846,689232.9558236591,784467.4355396942,727256.6883272501,755307.384373419,711634.1308080453
4722,330000.0,4,336376.1497510204,306700.2564615991,340476.7091487299,315645.9436429166,340373.6046291355,320692.58065204276
4723,455000.0,2,367005.88546517934,337201.38535883935,369953.2054939198,345425.55608724937,369772.3432769107,350534.7133008128
4724,2600000.0,3,1451923.9405597723,1332518.6191389088,1296589.0911781176,1210105.5677009705,1219102.7817605815,1155598.1734721824
4725,420270.0,4,385365.9765176739,351368.0857487329,394477.1921583289,365708.2032886782,380399.5734048556,358404.17475103185
4726,730000.0,5,620218.6675450386,569148.7988934197,597400.3049945645,558018.6719532532,577563.8548569209,548705.514392136
4727,2600000.0,2,1306859.3525525702,1200729.4749274333,1250941.4870373185,1168004.9054192563,1214213.8709496611,1151043.6593698226
4728,315000.0,1,460873.0061809771,423761.70837286155,451961.7401828286,422856.69084313815,469290.12428187503,446559.874127167
4729,470000.0,3,331982.7978056789,304680.73908840085,320260.5259488633,298898.8941850672,307491.54484732635,291473.9207391081
4730,840000.0,1,614734.5533500905,565233.721718924,597834.5382407741,559335.6960037517,598380.7404351401,569397.9359521703
4731,1200000.0,5,705665.2148325332,647559.5309514576,694128.2212062282,648370.1212142798,697964.3987494597,663090.169550334
4732,540000.0,4,547763.390232853,499438.4185354431,546869.5550563007,506986.68107698346,539800.940907789,508588.66382056026
4733,400000.0,5,423969.5727501118,389059.1910965978,433097.50404001353,404546.98802484875,435747.8728011366,413975.4568780242
4734,1350000.0,1,1206594.806667218,1109435.0715484095,1145508.0640528484,1071740.6059715855,1090805.367008327,1037971.7837315885
4735,290000.0,5,346476.5912400111,317947.11457087635,333971.4937680328,311955.53109799215,326234.1382569057,309933.6448069031
4736,330000.0,5,393909.54054686445,361474.35349263554,394027.19266117364,368052.2572954785,395255.7168454022,375506.51690593763
4737,345000.0,5,288333.953111864,264592.0409706019,275652.3222541223,257480.85747374207,268126.5985972497,254729.48483239856
4738,460000.0,4,429016.6240616877,391167.77073345374,425316.6538999818,394298.5612818043,407091.8774906432,383553.0810246165
4739,480000.0,4,569977.3721804129,519692.63086706295,548703.7755732647,508687.1329738954,563962.7114910637,531353.3566642242
4740,310000.0,5,385499.5883569293,353756.89118760894,400535.1212203279,374131.17225649266,390608.5342647915,371091.5337193602
4741,290000.0,5,308595.3724223521,283185.1002702929,310113.82984776434,289670.60451628175,298751.79307527724,283824.4722491374
4742,570000.0,2,411189.2313581841,377796.60749274585,387536.7753164836,361843.34702340036,385152.24121477053,365114.4627392562
4743,320000.0,2,326439.9832108923,299929.834737413,307961.9594012779,287544.288034703,317374.0310157197,300862.4549508467
4744,600000.0,2,439510.8635035347,403818.24358430586,432761.4183286655,404069.6265348155,409043.1436943126,387762.4265565298
4745,320000.0,1,190806.34193764752,175441.86867851167,190023.6692807266,177786.68597349513,182570.7677982275,173727.88147211712
4746,1100000.0,5,1119142.947337175,1026990.7979200586,1085603.2545220477,1014038.4618016464,1081404.6730590381,1027371.6099216675
4747,430000.0,5,452858.69438449905,415569.53291584563,442733.4696909011,413547.73461058136,424172.0627614938,402978.0394515453
4748,250000.0,5,198056.0941765406,181747.81575066736,190505.79558153747,177947.33307137282,184134.4288482727,174934.0365551841
4749,1141000.0,5,762034.5503865854,699287.3187524902,755483.8292666487,705681.0643800548,719087.9117660164,683158.2329827142
4750,730000.0,1,761497.4742413533,700178.7179512499,728675.9907380604,681751.3314638044,720029.2257586708,685154.3294560055
4751,1500000.0,3,1135077.576103976,1041729.5025402491,1089832.5803936664,1017139.8806062612,1077025.5243387443,1020921.9003760751
4752,280000.0,2,286827.15383212245,263533.95806755,279704.6262750843,261160.39714334943,275834.3763496146,261483.92596201535
4753,814000.0,3,443363.2524659009,406901.33446317137,419333.4122227158,391363.54015803285,401181.6226346764,380283.5636858429
4754,500000.0,4,536137.9947631449,488838.6427348516,515217.913651641,477643.37520446104,492160.8329264723,463703.19396247045
4755,1750000.0,1,947214.1341048976,870940.745671687,970857.3379272419,908336.8893805521,888544.0011370311,845507.0259818095
4756,370000.0,2,436774.168045869,401303.79480793147,429195.1966072484,400739.8429217603,434605.8709154721,411995.2374213103
4757,1050000.0,1,934342.0859937415,859105.2052414904,886289.8483138701,829215.3053359466,872768.3376982966,830495.4629529604
4758,1440000.0,5,858626.7290852641,787925.9318185173,840079.7869184746,784700.3141976708,845366.6495047476,803127.3743426513
4759,550000.0,1,610492.8075501111,561333.5378882901,607691.1849118706,568557.6026909503,569785.7938170283,542187.9967232185
4760,430000.0,3,412474.412990961,378552.77392625954,394495.9053959387,368182.7147883052,375403.59813440643,355848.34913796623
4761,564200.0,2,517144.3713582489,475147.1443884313,500710.63404837105,467513.85482399986,499873.55096385913,473867.32690972683
4762,460000.0,4,326501.7065771395,297696.95983641804,315923.54628719215,292883.42846170097,321865.8979099203,303255.02336494566
4763,520000.0,4,401166.43045753974,365774.58656382776,392512.07366280863,363886.39972555195,389477.706888076,366957.3939626383
4764,220000.0,5,186958.67173802445,171564.17410586684,188814.22786048244,176367.2763400146,186301.20645035352,176992.54975459067
4765,350000.0,3,285062.8617698647,261619.4693965294,270504.8600256224,252461.97074645097,259497.56992305044,245980.01276847153
4766,480000.0,3,417375.51432280405,383050.8117342521,363299.27998715907,339066.92910300073,369601.89052815316,350348.85983065475
4767,265000.0,2,223841.91192278147,205663.73944129722,208954.33223224638,195100.80014524923,216626.64073786812,205356.50863293838
4768,330000.0,5,204298.4118481758,187476.13028074292,197741.10007518408,184705.6741216989,185158.29388482694,175906.74353264857
4769,130000.0,1,175265.10461803433,161152.072599196,167191.68690932725,156425.01826451323,168085.20556856066,159943.9330972395
4770,430000.0,4,385268.61839226406,351279.31678561255,382151.6258819405,354281.5332883392,379281.4527862927,357350.7059104092
4771,640000.0,4,519572.51210016385,473734.60582585237,484800.6911713333,449444.46281248523,459889.91271047475,433298.2373402889
4772,350977.0,3,325692.8474177284,298908.0703064723,322267.8357774148,300772.3148517673,307315.6384632388,291307.1775414098
4773,1450000.0,1,706036.3239990317,649183.5165404273,689187.4127349505,644805.705460724,599507.2762521445,570469.9075676204
4774,984657.0,2,1134315.9938872764,1042198.3399221766,1113676.4414880602,1039840.4403299722,1102901.2826714942,1045522.175872506
4775,700000.0,5,969188.4656825449,889383.8254304399,933965.9819490383,872397.3733181478,924517.6174073702,878323.5144619166
4776,335000.0,5,381952.4001010594,350501.7844955315,376248.0993525296,351445.19172541186,366018.8146562262,347730.45488259895
4777,530000.0,1,353346.28944637533,324893.4636111219,347535.5386043446,325155.2393465278,347930.49068745197,331078.34170631145
4778,300000.0,2,334381.26951603673,307226.2102171461,325834.59584951954,304231.9806731185,319361.2444488543,302746.28240229486
4779,950000.0,5,1093624.0749289345,1003573.1932262918,1022391.4690195244,954993.7035331804,881343.3765220813,837306.501616954
4780,380000.0,2,301137.37403562426,276682.04715417227,301570.23736825224,281576.33288571244,296685.80269276426,281250.5442286373
4781,395000.0,5,361737.60992445657,331951.5148068809,363408.02867215587,339451.56010362477,362695.2757428117,344572.97867671837
4782,900000.0,1,1081722.5231488913,994617.9929118551,1044678.5336362527,977404.210253705,978590.5838497952,931192.1673500113
4783,270000.0,4,281210.12493556517,256401.10781092773,263908.83676464244,244662.12101424957,267237.8375395186,251785.65729795035
4784,510000.0,5,488285.18038683885,448078.9413105584,493388.99878138135,460863.9660115954,493994.3363958334,469311.5993659719
4785,1400000.0,5,1172597.8191507016,1076044.1039227534,1116846.894426562,1043222.4684061648,987343.4883513496,938010.25133708
4786,315000.0,2,330491.06891987135,303651.9323041691,333543.375373749,311429.67328496085,324183.1455768358,307317.32120547566
4787,320000.0,5,329985.22676180146,302813.6773235928,340172.5845715011,317747.8355643322,346698.0594274828,329375.0733138225
4788,1400000.0,5,1045588.8251046139,959493.2482445131,1004546.7867739606,938325.3727592482,1014685.4729262758,963986.0764939423
4789,230000.0,1,261064.7610231878,240042.80494504955,247554.4370265237,231612.6360656688,245927.3241739611,234015.73833586974
4790,900000.0,3,765861.7451952407,702877.7518231606,764607.1120638922,713607.2096453955,741288.3686066315,702673.7184053365
4791,235000.0,3,293055.81287609815,268955.0851773511,301956.90506117523,281816.13936630375,289549.8121431851,274466.7956205112
4792,520000.0,5,570447.8778556257,523476.22137518605,532107.1325134144,497029.73523706326,531575.1077578975,505014.62390268396
4793,350000.0,4,437432.9998731466,398841.63412050507,443865.2438223487,411494.4134854082,436605.43575522647,411360.11140350346
4794,210000.0,1,232756.50910842908,214014.04424185297,218913.55961415137,204816.14961851825,215692.3210345414,205245.1793627087
4795,374150.0,2,264822.4249819039,243316.23037815766,249075.3936789433,232561.86212613742,242546.40464479532,229927.78113380098
4796,470000.0,2,425918.82919127034,391330.01660633483,419816.18215313694,391982.6508357059,412508.4710648325,391047.4681730928
4797,1150000.0,5,1012163.8320385944,928820.5264255356,970256.4627581201,906295.5245850995,994023.0723326879,944356.0857129408
4798,2097736.0,3,762232.5904145412,699547.0564734065,692988.7708847107,646765.8687764173,707028.9752102866,670198.9402115679
4799,240000.0,5,265697.98823177,243819.96025543447,259395.1025724025,242295.3410610444,256450.67656000252,243636.95756710196
4800,770000.0,2,836876.2110567165,768913.6030734181,789050.976367389,736737.4258293106,734105.8286147295,695913.5285388661
4801,415000.0,3,358349.1817787014,328878.76804980275,351669.0343793815,328212.43012606306,349811.289088129,331589.1758908151
4802,162645.0,4,238132.87651814168,217124.23533628014,226300.93994596406,209796.9459206672,223814.06604847315,210872.727647365
4803,1200000.0,3,1394953.9193762983,1280233.7770483172,1330876.7219342699,1242106.1862188962,1296714.0927760988,1229166.612977168
4804,177000.0,4,187918.05629603163,171339.48439096575,180007.43327872822,166879.59737998858,175534.32116425608,165384.6058612713
4805,252200.0,2,233688.0731736096,214710.29522074337,234319.70079490097,218784.46178406425,235068.90290136595,222839.30094458233
4806,260000.0,1,222100.03515206277,204215.67126618035,222012.39593078571,207715.4296987004,210034.71069658664,199861.5975874823
4807,850000.0,1,892498.3828827356,820630.9208352483,893405.7928189005,835873.003273837,888656.5299817566,845614.1044480635
4808,644379.0,5,488137.87166572374,447943.76224214846,475739.1034091597,444377.58143264777,459006.8599401995,436072.29412823817
4809,315000.0,1,260950.26067979616,239937.5246173363,253330.20379677427,237016.4598994339,246494.84592610906,234555.77195066493
4810,1000000.0,5,997124.1141336171,915019.2046833258,997532.0362183978,931773.0463603956,936352.4718115601,889567.0329387017
4811,328000.0,2,363474.95725155907,333957.203365065,367167.2660820294,342824.3225899134,356951.5870340688,338380.9646616976
4812,790000.0,3,838887.5737264003,769897.9816557918,836056.4744972239,780290.8427852502,805247.5662545011,763301.2004227958
4813,500000.0,5,441151.7188444241,404826.5298171451,415581.39543551183,388185.5707648393,420304.2358298374,399303.4709198285
4814,1100000.0,1,1378646.7406047261,1267632.7105430937,1259953.29458272,1178815.8894791345,1272827.1131444615,1211177.23561989
4815,386000.0,3,380877.67536600615,349554.53234270465,375832.41179599415,350764.09105337685,372972.077960788,353543.4899304953
4816,570000.0,5,484443.13986214885,444553.26099109533,500708.76167939446,467701.1978261977,477494.2354172693,453635.93628763047
4817,380000.0,3,487269.5126901767,447196.7711670041,493150.94329136785,460257.38320197683,471959.5537793493,447374.5827341341
4818,1050000.0,5,937954.6891508121,860721.891618765,902266.692092187,842787.7539726365,887652.822575172,843300.6922384363
4819,540000.0,2,400315.12696352316,367805.58769814856,388229.9227130476,362490.53921244736,381839.16740438505,361973.7535992051
4820,285000.0,3,298969.9132116321,274382.8135813034,295460.9259898597,275753.44726488757,292869.3933887789,277613.45567370276
4821,456000.0,3,346530.5467901798,318032.090248664,346399.2126455737,323294.10969265725,340368.38662880217,322638.16618307325
4822,330000.0,1,353360.61613205017,324906.63665600726,350029.18794790196,327488.30477174115,341508.6546649905,324967.5498155935
4823,580000.0,4,637506.9885160427,581264.6259809295,649734.990388785,602350.2009046437,634863.3991316969,598154.4369484994
4824,730000.0,3,577280.0917182881,529804.9361843746,559587.216459324,522262.30411705043,543660.3789222987,515340.4210631888
4825,240000.0,2,381141.7598251911,350189.28720518923,346213.7418726163,323260.0029826242,315564.4906183023,299147.05698789
4826,320000.0,5,359993.5456254469,330351.0597530153,351786.6283319581,328596.2620231639,342760.2533449874,325634.02218345465
4827,780000.0,3,402359.3520774597,369269.5693282499,396297.92738119734,369864.5404741126,381578.65224337706,361701.7368557048
4828,1000000.0,4,968502.5023105416,883058.9388165815,1008682.8879560375,935120.2400933258,910457.587430345,857813.2655303946
4829,546000.0,3,508174.0560447099,466382.1378837844,497145.3430364679,463985.3533075844,494128.84759918356,468389.04995433916
4830,600000.0,4,717828.8746894513,654500.3268684567,707965.3944190771,656333.8959268511,688216.8631883642,648422.9061904121
4831,700000.0,3,906621.2225449602,832061.2573423611,870296.1978781918,812246.7493880141,832159.74293388,788811.4877260025
4832,1500000.0,1,1233063.0892285386,1133772.0244301246,1205453.5851114418,1127825.8061379767,1184419.4043620923,1127051.5886842364
